s_name,b_hour,county,address,rate,geo_loc,pic_url,gmaps_url,type,comm,area,create_time,update_time
莎貝莉娜精靈印畫學院,星期一09:00–17:00星期二09:00–17:00星期三09:00–17:00星期四09:00–17:00星期五09:00–17:00星期六09:00–17:00星期日09:00–17:00,宜蘭縣,宜蘭縣宜蘭市梅洲一路16之3號,4.6,"121.73718,24.77711",https://lh3.googleusercontent.com/p/AF1QipO-KwUeyRvVbfi0LzOd4t4oMhN3FHJWWVzBm5si=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJF-hVjkv7ZzQRZkYk1SCjIkg,戶外,4694,宜蘭市,2025-05-05 12:54:26,2025-05-05 12:54:26
菌寶貝博物館,星期一09:00–17:00星期二09:00–17:00星期三09:00–17:00星期四09:00–17:00星期五09:00–17:00星期六09:00–17:00星期日09:00–17:00,宜蘭縣,宜蘭縣宜蘭市梅洲一路22號,4.3,"121.73557,24.77634",https://lh3.googleusercontent.com/p/AF1QipMn_ZiP3O0qOiFUMWbbTjMBrgQ0uj3nFI2q6xpX=w426-h240-k-no,https://www.google.com/maps/place/?q=place_id:ChIJGdn6jEz7ZzQR-ly6VpiGDms,室內,2818,宜蘭市,2025-05-05 12:54:26,2025-05-05 12:54:26
金車噶瑪蘭 酒廠,星期一09:00–18:00星期二09:00–18:00星期三09:00–18:00星期四09:00–18:00星期五09:00–18:00星期六09:00–18:00星期日09:00–18:00,宜蘭縣,宜蘭縣員山鄉員山路二段326號,4.4,"121.68853,24.71392",https://lh3.googleusercontent.com/p/AF1QipP-jnle-H_oxO3y6sEdgZdo5ib0zaTZaH8PndgE=w408-h272-k-no,https://www.google.com/maps/place/?q=place_id:ChIJ64ctgcPjZzQRd01GP9yBVYg,室內,4248,員山鄉,2025-05-05 12:54:26,2025-05-05 12:54:26
養蜂人家蜂采館,星期一08:30–17:00星期二08:30–17:00星期三休息星期四09:00–17:00星期五08:30–17:00星期六08:30–17:00星期日08:30–17:00,宜蘭縣,宜蘭縣員山鄉員山路二段403號,4.7,"121.68459,24.70857",https://lh3.googleusercontent.com/p/AF1QipN0Awwfak4hodXrOJ4U-B49YmqtlIcxD1W5ofFm=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJKS-1h9DjZzQRiGFkARBdq90,室內,8794,員山鄉,2025-05-05 12:54:26,2025-05-05 12:54:26
九寮溪生態園區,星期一24 小時營業星期二24 小時營業星期三24 小時營業星期四24 小時營業星期五24 小時營業星期六24 小時營業星期日24 小時營業,宜蘭縣,宜蘭縣大同鄉崙埤村林家巷,4.2,"121.59838,24.67383",https://lh3.googleusercontent.com/p/AF1QipPPB5rgGZd-YYWUKzTKIZPt6gHn12r2-eoP_b2z=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJ_9FoarELaDQRFOy5Nzm7Whg,戶外,1771,大同鄉,2025-05-05 12:54:26,2025-05-05 12:54:26
清溝夜市,星期一休息星期二休息星期三18:00–23:00星期四休息星期五休息星期六休息星期日休息,宜蘭縣,宜蘭縣冬山鄉清溝路153號,4.4,"121.76130,24.66399",https://lh3.googleusercontent.com/p/AF1QipPxemu3uD3-ohnimd687qDa2icY2xSkEcNiSC5Q=w408-h544-k-no,https://www.google.com/maps/place/?q=place_id:ChIJD_EWDovmZzQRFlbEcXbdCSk,戶外,5592,冬山鄉,2025-05-05 12:54:26,2025-05-05 12:54:26
RobertY廢墟暴龍館-真暴龍化石 實境VR DIY體驗 尋寶遊戲 實境解謎 密室逃脫 (歡迎攜帶寵物不落地即可),,宜蘭縣,宜蘭縣蘇澳鎮新城一路30號,4.8,"121.82438,24.61576",https://lh3.googleusercontent.com/p/AF1QipNosvtbgy9LwZtlAGSKMisQUsx60Nvi5VlefeQ1=w408-h271-k-no,https://www.google.com/maps/place/?q=place_id:ChIJzwDAcGXoZzQRxaaTayGbIno,室內,8236,蘇澳鎮,2025-05-05 12:54:26,2025-05-05 12:54:26
張美阿嬤農場,星期一09:00–17:00星期二09:00–17:00星期三09:00–17:00星期四09:00–17:00星期五09:00–17:00星期六08:30–17:00星期日08:30–17:00,宜蘭縣,宜蘭縣三星鄉行健溪一路二段161號,4.9,"121.67561,24.67487",https://lh3.googleusercontent.com/p/AF1QipOGFjjYxGmrOi1shcAtNyovAF5Z2NlitIpFGKZn=w408-h271-k-no,https://www.google.com/maps/place/?q=place_id:ChIJhfheDgnhZzQRzHYRfqcbt3E,戶外,93293,三星鄉,2025-05-05 12:54:26,2025-05-05 12:54:26
桃園忠烈祠暨神社文化園區,星期一休息星期二09:00–18:00星期三09:00–18:00星期四09:00–18:00星期五09:00–18:00星期六09:00–18:00星期日09:00–18:00,桃園市,桃園市桃園區成功路三段200號,4.5,"121.32528,25.00629",https://lh3.googleusercontent.com/p/AF1QipOIX7E_bL_XQn9ky1ul_TWqGOr0KdnntqjhmsC7=w408-h272-k-no,https://www.google.com/maps/place/?q=place_id:ChIJayvybg8faDQRIzSItTKNBRY,戶外,8062,桃園區,2025-05-05 12:54:26,2025-05-05 12:54:26
奧爾森林學堂,星期一24 小時營業星期二24 小時營業星期三24 小時營業星期四24 小時營業星期五24 小時營業星期六24 小時營業星期日24 小時營業,桃園市,桃園市桃園區公園路42號,4.4,"121.32757,25.00181",https://lh3.googleusercontent.com/p/AF1QipMAYJigdbKlFs_ooLJ4fGAeO4v0489Obt4gcZM4=w426-h240-k-no,https://www.google.com/maps/place/?q=place_id:ChIJCRxzm14eaDQR3PZZ34VhFKU,戶外,7674,桃園區,2025-05-05 12:54:26,2025-05-05 12:54:26
角板山行館,星期一09:00–17:00星期二09:00–17:00星期三09:00–17:00星期四09:00–17:00星期五09:00–17:00星期六09:00–17:00星期日09:00–17:00,桃園市,桃園市復興區中正路133之1號,4.2,"121.34889,24.81626",https://lh3.googleusercontent.com/p/AF1QipPzHqCDWC-mllC7xQa_Q5TrpFyFKeen5m2QrDs=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJO5UTJ7gWaDQRsGP5_Bk6x7Y,室內,7937,復興區,2025-05-05 12:54:26,2025-05-05 12:54:26
三民蝙蝠洞,星期一24 小時營業星期二24 小時營業星期三24 小時營業星期四24 小時營業星期五24 小時營業星期六24 小時營業星期日24 小時營業,桃園市,桃園市復興區東側五寮溪溪谷內,4.2,"121.35027,24.83814",https://lh3.googleusercontent.com/p/AF1QipNwU5SWY2vvs4va0MbYEfrehcWKrgMowic_y7VI=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJI4DErMwQaDQRARdfhbEvTPo,戶外,4301,復興區,2025-05-05 12:54:26,2025-05-05 12:54:26
東眼山國家森林遊樂區,星期一08:00–17:00星期二08:00–17:00星期三08:00–17:00星期四08:00–17:00星期五08:00–17:00星期六07:00–17:00星期日07:00–17:00,桃園市,桃園市復興區成福路600號,4.5,"121.40794,24.83126",https://lh3.googleusercontent.com/p/AF1QipNjC_T5fN6fipligM1zTcYIXvWVwSiiS1X1RS1Y=w426-h240-k-no,https://www.google.com/maps/place/?q=place_id:ChIJQXkJkKg9aDQRroQxl2JMErY,戶外,12326,復興區,2025-05-05 12:54:26,2025-05-05 12:54:26
國立中央大學,星期一08:00–17:00星期二08:00–17:00星期三08:00–17:00星期四08:00–17:00星期五08:00–17:00星期六休息星期日休息,桃園市,桃園市中壢區中大路300號,4.5,"121.19530,24.96816",https://lh3.googleusercontent.com/p/AF1QipMlRRrStrV2bk1_Qkof-eSTIQIufDhomTCNBbjG=w426-h240-k-no,https://www.google.com/maps/place/?q=place_id:ChIJy02Q7MEjaDQRVuRcRdQpwc0,戶外,2830,中壢區,2025-05-05 12:54:26,2025-05-05 12:54:26
大江國際購物中心,星期一11:00–22:00星期二11:00–22:00星期三11:00–22:00星期四11:00–22:00星期五11:00–22:30星期六11:00–22:30星期日11:00–22:00,桃園市,桃園市中壢區中園路二段501號,4.4,"121.22865,25.00099",https://lh3.googleusercontent.com/p/AF1QipPHzT5CDMKfg0batsOI_7R9x1_X-OamXhvLOWhU=w426-h240-k-no,https://www.google.com/maps/place/?q=place_id:ChIJOXR22rwhaDQRKg6BtwjRbh0,室內,37435,中壢區,2025-05-05 12:54:26,2025-05-05 12:54:26
黑松飲料博物館,星期一10:00–12:0013:00–15:00星期二10:00–12:0013:00–15:00星期三10:00–12:0013:00–15:00星期四10:00–12:0013:00–15:00星期五10:00–12:0013:00–15:00星期六休息星期日休息,桃園市,桃園市中壢區中園路178號,4.1,"121.23706,24.97715",https://lh3.googleusercontent.com/p/AF1QipMEWzWDbYq8eYCWN5mHrKYqlw2dQLmhC9uANgVJ=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJ70aYroshaDQR_PHWROJqCeU,室內,409,中壢區,2025-05-05 12:54:26,2025-05-05 12:54:26
桃園楊梅雅聞魅力博覽館,星期一08:30–17:00星期二08:30–17:00星期三08:30–17:00星期四08:30–17:00星期五08:30–17:00星期六08:30–17:00星期日08:30–17:00,桃園市,桃園市楊梅區中山北路一段21巷1號,4.2,"121.15078,24.90676",https://lh3.googleusercontent.com/p/AF1QipOwcfCWESi8A6QxL4c7cKYCGI-y9r5BEZfrZ9MJ=w408-h544-k-no,https://www.google.com/maps/place/?q=place_id:ChIJV0Tn9TE7aDQR1TpiyEArG2o,室內,988,楊梅區,2025-05-05 12:54:26,2025-05-05 12:54:26
台塑企業文物館,星期一休息星期二09:00–17:00星期三09:00–17:00星期四09:00–17:00星期五09:00–17:00星期六09:00–17:00星期日09:00–17:00,桃園市,桃園市龜山區文化一路259號長庚大學內,4.6,"121.38810,25.03467",https://lh3.googleusercontent.com/p/AF1QipMeadNkJ0MMC-RK5qtVO449t6nGCvDFut3DMCb0=w408-h270-k-no,https://www.google.com/maps/place/?q=place_id:ChIJf_xkJ2WnQjQR-yRsWPgEKbk,室內,2948,龜山區,2025-05-05 12:54:26,2025-05-05 12:54:26
臺灣菸酒股份有限公司 桃園酒廠,星期一09:00–17:00星期二09:00–17:00星期三09:00–17:00星期四09:00–17:00星期五09:00–17:00星期六09:00–17:00星期日09:00–17:00,桃園市,桃園市龜山區文化一路55號,4.1,"121.37520,25.05633",https://lh3.googleusercontent.com/p/AF1QipMbbKaRH5QSAIXyoahjpJNThRr4J7kix3PObPFv=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJi7XZuD2nQjQRipQbQOBqbJc,室內,1379,龜山區,2025-05-05 12:54:26,2025-05-05 12:54:26
南僑桃園生活體驗園區,,桃園市,桃園市龜山區興邦路35號,,"121.32478,24.98238",,https://www.google.com/maps/place/?q=place_id:ChIJeWuEEswfaDQRTT2a-2t9El0,戶外,,龜山區,2025-05-05 12:54:26,
台茂購物中心,星期一11:00–22:00星期二11:00–22:00星期三11:00–22:00星期四11:00–22:00星期五11:00–22:30星期六10:30–22:30星期日10:30–22:00,桃園市,桃園市蘆竹區南崁路一段112號,4.3,"121.28839,25.05347",https://lh3.googleusercontent.com/p/AF1QipOor2v6Oo_584I8lKMiGQxNL_cilQg65h5yX7Qn=w408-h272-k-no,https://www.google.com/maps/place/?q=place_id:ChIJReiujXSgQjQRUEIzbN1DkSI,室內,29547,蘆竹區,2025-05-05 12:54:26,2025-05-05 12:54:26
竹圍漁港,星期一08:00–18:00星期二08:00–18:00星期三08:00–18:00星期四08:00–18:00星期五08:00–18:00星期六08:00–18:00星期日08:00–18:00,桃園市,桃園市大園區漁港路451巷25號,4.2,"121.24448,25.11716",https://lh3.googleusercontent.com/p/AF1QipPyS1V09rAZBc-CfKTnsdODayS58Qk_s6_09LSY=w487-h240-k-no,https://www.google.com/maps/place/?q=place_id:ChIJAQAAAKyfQjQR7fhsd-lMPDU,戶外,38800,大園區,2025-05-05 12:54:26,2025-05-05 12:54:26
白沙岬燈塔,星期一休息星期二09:00–17:00星期三09:00–17:00星期四09:00–17:00星期五09:00–17:00星期六09:00–17:00星期日09:00–17:00,桃園市,桃園市觀音區光明路216號,4.2,"121.07624,25.04131",https://lh3.googleusercontent.com/p/AF1QipNQFvXWNGYRnBHGWUU8N2nO1DFcLVVO-aSTptSw=w408-h544-k-no,https://www.google.com/maps/place/?q=place_id:ChIJ27tMK5woaDQRzSORHeb5gzA,戶外,5887,觀音區,2025-05-05 12:54:26,2025-05-05 12:54:26
新屋范姜祖堂,星期一休息星期二08:00–17:00星期三08:00–17:00星期四08:00–17:00星期五08:00–17:00星期六08:00–17:00星期日08:00–17:00,桃園市,桃園市新屋區中正路110巷8號,4.3,"121.10444,24.97619",https://lh3.googleusercontent.com/p/AF1QipO83cZCqHobkUl0n-wl-HBzwkYVXTZi6Mo54D2f=w408-h262-k-no,https://www.google.com/maps/place/?q=place_id:ChIJEw6UN6MlaDQRq4xLquXv-Qk,戶外,936,新屋區,2025-05-05 12:54:26,2025-05-05 12:54:26
老K舒眠文化館,星期一09:00–18:00星期二09:00–18:00星期三09:00–18:00星期四09:00–18:00星期五09:00–18:00星期六09:00–17:30星期日09:00–17:30,桃園市,桃園市新屋區梅高路三段97號,4.1,"121.14663,24.95372",https://lh3.googleusercontent.com/p/AF1QipPLxjrJGbt_AQJoSqmYFt13bTs3hLknh8asi3GJ=w644-h240-k-no,https://www.google.com/maps/place/?q=place_id:ChIJC1DgX_UkaDQRFK8xZMgiwZI,室內,830,新屋區,2025-05-05 12:54:26,2025-05-05 12:54:26
新屋綠色走廊,星期一24 小時營業星期二24 小時營業星期三24 小時營業星期四24 小時營業星期五24 小時營業星期六24 小時營業星期日24 小時營業,桃園市,桃園市新屋區觀海路一段,4.3,"121.01238,24.96941",https://lh3.googleusercontent.com/p/AF1QipNvjYtp70zpFfDa2bGXuyN5j7q59mLdmGEUYw2S=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJD7Q6XBEuaDQR-dGCGkg5hyU,戶外,6027,新屋區,2025-05-05 12:54:26,2025-05-05 12:54:26
永安漁港,星期一09:00–19:00星期二09:00–19:00星期三09:00–19:00星期四09:00–19:00星期五09:00–19:00星期六09:00–19:00星期日09:00–19:00,桃園市,桃園市新屋區中山西路三段1165號,4.1,"121.01579,24.98772",https://lh3.googleusercontent.com/p/AF1QipMFUA6T7iV78q2ySnE7lGYLQglI5ZSOPw2KEMsV=w426-h240-k-no,https://www.google.com/maps/place/?q=place_id:ChIJU9iHxPQuaDQR2v3_t-04zTU,戶外,36502,新屋區,2025-05-05 12:54:26,2025-05-05 12:54:26
桃園市客家文化館,星期一休息星期二09:00–17:00星期三09:00–17:00星期四09:00–17:00星期五09:00–17:00星期六09:00–17:00星期日09:00–17:00,桃園市,桃園市龍潭區中正路三林段500號,4.0,"121.23466,24.84508",https://lh3.googleusercontent.com/p/AF1QipOa5jOIWE5vy115uBGr_uehPtASy9aXYrEt-R49=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJz_8Mi6c9aDQRib3rHM_LouI,室內,1046,龍潭區,2025-05-05 12:54:26,2025-05-05 12:54:26
龍潭聖蹟亭,星期一24 小時營業星期二24 小時營業星期三24 小時營業星期四24 小時營業星期五24 小時營業星期六24 小時營業星期日24 小時營業,桃園市,桃園市龍潭區段二十地號,4.1,"121.20775,24.86646",https://lh3.googleusercontent.com/p/AF1QipNlkyeVKTcLaRDQKyXGjuHYouu8oSAtMNQHL8Sa=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJPc8MIuU8aDQR6san_2SaDBs,戶外,548,龍潭區,2025-05-05 12:54:26,2025-05-05 12:54:26
三坑老街,星期一休息星期二休息星期三休息星期四休息星期五休息星期六08:30–18:00星期日08:30–18:00,桃園市,桃園市龍潭區三坑老街45號,3.8,"121.24843,24.84434",https://lh3.googleusercontent.com/p/AF1QipMDizrNkif81nzlyylN1tR_vPQLcCLjq7OMHK8L=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJQzWJoZ09aDQRZxaSPsG28Jk,戶外,10750,龍潭區,2025-05-05 12:54:26,2025-05-05 12:54:26
小粗坑古道,星期一24 小時營業星期二24 小時營業星期三24 小時營業星期四24 小時營業星期五24 小時營業星期六24 小時營業星期日24 小時營業,桃園市,桃園市龍潭區,4.0,"121.22154,24.81214",https://lh3.googleusercontent.com/p/AF1QipN8UWQzn-mgXW8qp_HJPtRGvRk60OH7zwx7_pJY=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJVVVVVTE8aDQRcmiVpDoAx5w,戶外,646,龍潭區,2025-05-05 12:54:26,2025-05-05 12:54:26
大溪陵寢,星期一09:00–17:00星期二休息星期三09:00–17:00星期四09:00–17:00星期五09:00–17:00星期六09:00–17:00星期日09:00–17:00,桃園市,桃園市大溪區復興路一段兩蔣文化園區,4.1,"121.28603,24.84843",https://lh3.googleusercontent.com/p/AF1QipMntK3C8MrQu_Oq0Drsi9N6Kv7pTlX6uZChmufl=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJ0-_cDrgXaDQRvjLnANq6lkc,戶外,229,大溪區,2025-05-05 12:54:26,2025-05-05 12:54:26
慈湖紀念雕塑公園,星期一24 小時營業星期二24 小時營業星期三24 小時營業星期四24 小時營業星期五24 小時營業星期六24 小時營業星期日24 小時營業,桃園市,桃園市大溪區復興路一段1097號,4.1,"121.29370,24.84155",https://lh3.googleusercontent.com/p/AF1QipOF6UDUoYj4Xc6xAhfC96ArzOWX3njS1m3sDE_S=w408-h280-k-no,https://www.google.com/maps/place/?q=place_id:ChIJt_9vDLEXaDQR-qsmPW84KEM,戶外,1302,大溪區,2025-05-05 12:54:26,2025-05-05 12:54:26
慈湖,星期一08:00–17:00星期二休息星期三08:00–17:00星期四08:00–17:00星期五08:00–17:00星期六08:00–17:00星期日08:00–17:00,桃園市,桃園市大溪區復興路一段1097號,4.2,"121.29426,24.84035",https://lh3.googleusercontent.com/p/AF1QipN9l_7LHK__9qY9nE66SIdAahY1eDqCytUq5Bme=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJiahl_bMXaDQREwffA7ox-Wc,戶外,3669,大溪區,2025-05-05 12:54:26,2025-05-05 12:54:26
先總統 蔣公陵寢,星期一09:00–17:00星期二休息星期三09:00–17:00星期四09:00–17:00星期五09:00–17:00星期六09:00–17:00星期日09:00–17:00,桃園市,桃園市大溪區復興路一段1097號,4.1,"121.29925,24.84210",https://lh3.googleusercontent.com/p/AF1QipOi-w7hg3J2QYeXs3d5LXMyOgBEXtFr3psmeZYr=w408-h305-k-no,https://www.google.com/maps/place/?q=place_id:ChIJ-Thwpa8XaDQRNURc_tM4KBY,戶外,3948,大溪區,2025-05-05 12:54:26,2025-05-05 12:54:26
後慈湖,,桃園市,桃園市大溪區承恩路20號,4.3,"121.30239,24.84525",https://lh3.googleusercontent.com/p/AF1QipNXZTDyGnHjQdkQ0Rc6POEPwbfSY3Fx478EabOx=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJR9jt2aUXaDQRA-jv3ES75Is,戶外,1718,大溪區,2025-05-05 12:54:26,2025-05-05 12:54:26
木生活館,,桃園市,桃園市大溪區普濟路21之3號,4.5,"121.28502,24.88171",https://lh3.googleusercontent.com/p/AF1QipNQ5RE_5drKykJ5AaQZlCJeg0NNBKmZxjv-xb8z=w408-h272-k-no,https://www.google.com/maps/place/?q=place_id:ChIJT8JQFX8ZaDQR3kxiwcn0k7o,室內,80,大溪區,2025-05-05 12:54:26,2025-05-05 12:54:26
大溪武德殿,星期一休息星期二09:30–17:00星期三09:30–17:00星期四09:30–17:00星期五09:30–17:00星期六09:30–17:00星期日09:30–17:00,桃園市,桃園市大溪區普濟路33之3號,4.4,"121.28613,24.88108",https://lh3.googleusercontent.com/p/AF1QipPmx4kGjraGsMOAFX4EaxeNrRbkhtS74u5UBW7Q=w408-h267-k-no,https://www.google.com/maps/place/?q=place_id:ChIJ7SajLyAYaDQRBbRIm4zhlIA,室內,1396,大溪區,2025-05-05 12:54:26,2025-05-05 12:54:26
大溪中正公園,星期一24 小時營業星期二24 小時營業星期三24 小時營業星期四24 小時營業星期五24 小時營業星期六24 小時營業星期日24 小時營業,桃園市,桃園市大溪區大溪老街,4.2,"121.28483,24.88388",https://lh3.googleusercontent.com/p/AF1QipOyFQvnxm9alpESal1sfwbxZkz8o5h3sW-h8Uxx=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJAcbxQSIYaDQRY-uNQ8Xq704,戶外,2779,大溪區,2025-05-05 12:54:26,2025-05-05 12:54:26
百吉林蔭步道,星期一24 小時營業星期二24 小時營業星期三24 小時營業星期四24 小時營業星期五24 小時營業星期六24 小時營業星期日24 小時營業,桃園市,桃園市大溪區,4.6,"121.30743,24.83894",https://lh3.googleusercontent.com/p/AF1QipNWJ96AYwRSs5iQ2iPIsYRpWB2xg7achj23xdAE=w408-h544-k-no,https://www.google.com/maps/place/?q=place_id:ChIJK2Eqfg8XaDQRSA_Heo-NhTk,戶外,151,大溪區,2025-05-05 12:54:26,2025-05-05 12:54:26
李騰芳古宅,星期一休息星期二09:30–17:00星期三09:30–17:00星期四09:30–17:00星期五09:30–17:00星期六09:30–17:00星期日09:30–17:00,桃園市,桃園市大溪區月眉路198巷32號,4.4,"121.29571,24.89091",https://lh3.googleusercontent.com/p/AF1QipPButGZtvlq2T_a34RwgOhKCMNncSRv-bfkzRCk=w408-h305-k-no,https://www.google.com/maps/place/?q=place_id:ChIJwSedXToYaDQRRzDG24ZPDzc,室內,4781,大溪區,2025-05-05 12:54:26,2025-05-05 12:54:26
大溪老街,星期一24 小時營業星期二24 小時營業星期三24 小時營業星期四24 小時營業星期五24 小時營業星期六24 小時營業星期日24 小時營業,桃園市,桃園市大溪區和平路,4.2,"121.28748,24.88519",https://lh3.googleusercontent.com/p/AF1QipM8K8BF9rcnPKuzukzPkLdXR-S9cO_hzwf_yoVY=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJTcPsOCIYaDQRcgNlt8b8tp4,戶外,57419,大溪區,2025-05-05 12:54:26,2025-05-05 12:54:26
東和音樂體驗館,星期一09:30–12:0013:30–16:00星期二09:30–12:0013:30–16:00星期三09:30–12:0013:30–16:00星期四09:30–12:0013:30–16:00星期五09:30–12:0013:30–16:00星期六09:30–12:0013:30–16:00星期日09:30–12:0013:30–16:00,桃園市,桃園市大溪區信義路226號,4.3,"121.29502,24.88596",https://lh3.googleusercontent.com/p/AF1QipNtDy4Z6GR6T6JUGzOkMUje-N8zxEeDsAL0W39Y=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJS-0RFyUYaDQRr6-oJNVQcqI,室內,628,大溪區,2025-05-05 12:54:26,2025-05-05 12:54:26
