gov Id 識別碼,Place ID,名稱,評分,評論數,分類標籤,地址,經度,緯度,營業狀態,營業時間,圖片資訊
C3_382000000A_207696,ChIJV65KyvMbaDQR-wEGS9zFEtc,食匠溫州大餛飩,3.8,780,"['restaurant', 'point_of_interest', 'food', 'establishment']",新北市三峽區文化路140號,121.3706562,24.936264,OPERATIONAL,{'open_now': True},AeeoHcI6YjmmHusiBsLcdflmi3KCniGC0I4jEfjCj-PYt-XZ0lYY4yUe29kBMi5JE1GgqEZ8u8aXzBeP5dOZWyJBKIRAaoEXidmyyWi_SEXoRi3ZIugD0kQfXit-fPqZy5afaWTSe27D_4nGOIDuEvqjP_IKoHU-BSN8CNdZJby378OCl5g0scguv7pIAR_cindrzB3pIwFPdHzPCwFFqhtFUkTpb4AvSHOF0WRwGTfjRUt6oT3nZx0FNErzKO6RX1eo_m1ChvQbEcLA_F6lwhJpAlwux-CQHDR6uNDNxUm--x6SBB9Grgvva7o2lWEaIruAp99_MUonzFnU8FoILOj--BuDkUAyqtrMqx9Mxyg9hX2W5Zocf0xErWkD4W1wBXKcPVz7ue6O47sRMAs8K1-r2HCN5kW1xUC4n1kSdAGZ99jCb47Bn6Mw6BaCmplyyDGYqckEuH_pHN81ZYjtFjz-Ut7oaeWlhwJL2itmMgMVhtee_SKWs0P-931Va8X4LI01zRwBhIFDuStrGr9hT2WXDhGYhYn8rSmuL6o9jlzDwwIcGnREzjougKD1oq01duEaqaiqUb6G
C3_382000000A_207699,ChIJdY-sDiOpQjQRhnG3dLEjlx8,吉市牛排,4.0,1005,"['restaurant', 'food', 'point_of_interest', 'establishment']",新北市三重區中央北路72號,121.5002556,25.0663049,OPERATIONAL,{'open_now': True},AeeoHcJdFjwgkzlZ5YxIOUuO88mYdXN-S9PQ6_MnRNwCSMpGwwpSbAHsRaYPrmTLW13EDITE5J4HWta6igprCT5ISCfr0KYb-JmlAJ7g_XTWAxzysF_kAcNMe-lOMhkfzjYHiX30oz68QGnPxVFGZrAfomQKvXyPiHa6XB4Z3EKlF7HcrMrCaVZMBSD3GyPpZZYFKEdNMjiS6RIOpXq_y6Ga2kuMseheF4C1hwqFCZyfmUFWxBG1WDJCmxKcTpd81TqjeUk3IBm06vm83KTn3DrCOTUInD3JJkRFfAXCD14pW58YkkZVNsQWFjCwn0kCzTFX2U4Uvo8gi30Yz6t04PtufxnAoiSsvt_Hk2_fUzndzqZDSf6nJYHK7z8DzEgeM4XjPa921Vu-Of4Zd1aHHkGbndlB9Lg65tT20nxaPxK_hoqOB_uuSzCjH4Fhg_ZqUQgjcGRYHiXONH5VgoSWGf4QA1w-W9_AEDjWthKXhidt-3XFDstXioWarUvvvKczXopaacWeR9-2E9t_MR1-zF28Jjly7rrGgVZMfE1haIQuwsTnuL-7oNzxFhHkLQmTLyIyqknsnzjSgvOnVg
C3_382000000A_207703,ChIJl7RyaR-pQjQRr_tJiLqTmS4,二哥的店美食館,4.3,809,"['restaurant', 'food', 'point_of_interest', 'establishment']",新北市三重區大同北路41號,121.4953462,25.0629034,OPERATIONAL,{'open_now': False},AeeoHcJVzpb14JlwpfoKqA0tRwqrkL-aVOhpFOIk-zLhUmXY5YqR9qzQTYAtpWi3luCRcUoMWMn5rEdJQHIdCvrMEZ3yvKZ9fnaaEEyiYOS__lnG4mH6rgLl1Bo9XyCqcN6e_NAbxSW1QMkqaMQruQPxXvDh4y1iIhtZ66c6LalGu8FayQgOHC9PcfsdquSSSUro4Wsq5vkPM3Zxymo1gaeMm_ZP3_L8IadIcUR9rnkz8Y3HRIFcF8whBVxa4F_3UpuEzX-Z7LxXSV-pEY8WkXmxMnDDCGfguImFwVkt0AWS-6Tqf1VLwME
C3_382000000A_207713,ChIJR5A_zhqoQjQRZ8use6ah4GU,大庭牛肉麵,4.1,2289,"['restaurant', 'point_of_interest', 'food', 'establishment']",新北市板橋區國光路39號,121.457455,25.017794,OPERATIONAL,{'open_now': True},AeeoHcK5z6exG-nwrlx5bKkpLsHD4vTCl_zlydGZgUV0eA3EwT40yDHMDD06YiQieCJg2NOTujSY5P_ivgyjZ3sY_jwHNhaJZ2BRnCLo0djYTVLDFf4btShaeBBg5cb7PxHcmJDxbDVSA0TG-8HjN1j-XoFI02RqsHqIA77c1vw_Dg2XSxoN5ZQlMfp6CXlRiJuvUxzeoq4WECkHRbwthVWZXEhrtOqFoj-8rdUHgSOZvO7Uh0a2XsUmu_DIdGcU-8_VhDnCpFtZpMjMImYauOvV_HJsW9lZaCMKxB6X4LdPRLvaShpIdMI
C3_382000000A_207735,ChIJ3cNOnHhVXTQRfUZLFb09FFA,野宴食堂,4.2,795,"['restaurant', 'food', 'point_of_interest', 'establishment']",新北市石碇區彭山村崩山12號,121.6743749,24.9725872,OPERATIONAL,{'open_now': False},AeeoHcIt2yU1JUoWHQeTAJXISy-ZgGT_9NLvQE--JxhNVMZYIGmQq-7mk5fo56KfhLuUx56FX3LMqXntS7xEs3HepfHW3yEBClz9Sp3vBfkjxCSre5yJvBIvT2MuGyWRFCGLGddnd1-OBWzi7TWZz0GaUpEti1ateLW2_FadyWSlJtmPi0TDgbHDgxiVVWXe2C226A50ypVsCBjqdT_7JUDsqWSYChWQh3dDjMBFN2V09QWOuPI6nBE5nMU40emDhnwAyHY1ruHeHWYogISzuyFGLFob001FuMo3Y_4LWAkSuJIOjdL3upw
C3_382000000A_207748,ChIJU3cGU8ioQjQRayQ0Mg0FgYg,周烏豬切仔麵,3.7,1828,"['restaurant', 'point_of_interest', 'food', 'establishment']",新北市蘆洲區得勝街106號,121.4712039,25.0829873,OPERATIONAL,{'open_now': True},AeeoHcIZJBYZI28z6K7gl1PPGB7o0Yl9R6vu7KJ-DR9Kt0v1aqEDu_MC8L75KDCC2KyWhSq0-ilpZsZLkdIy0HwcalwfH0mLFlahv4Ba4hnyHdpPAQPVTm4soSagBWeqOflAb_eDyF7aXzWTO15B8nW1uPj77iS1Q2m7w8kY1aEl01XHjVtDREfvLi_BvfMgITydTG4_-Ttpg8QvwN5jJBV1R4WgDSHmPlxzMvmrHgDhWVnfaeRwNfaHVHFzC6U3bKucDk4DwTzMFWfVK1wFA4E8XfnLyLNnzDoOsyBHhYtSbJUcDPElSm4
C3_382000000A_207759,ChIJdUfBHxcdaDQR644YaawklYw,媽媽咪呀義大利餐廳,4.0,422,"['restaurant', 'food', 'point_of_interest', 'establishment']",新北市樹林區復興路293號,121.4186838,24.988973,OPERATIONAL,{'open_now': False},AeeoHcI0tNKayGfkeWPcI5dYycm9UjlZzbDuVDIktjeE-uuCkfadzVLeN6mY8dzCgKlQccNPY6GbxDxBukRhlwu3E9bqmbZkeCDWIbWjITg4sVat_yCV4GHCw8-KJurh5DZphYlRMg4ElgBXm2mZ0M0yCw_XXs738PUVQbLpX5ZRqRUI_DGvwCw-PKNP7bu4KmgwM2gpTbjgFomOxmM7FSHqo6DcajyRqqntBmp0FHBjH2bw9QY7q8UgVMt-rnu6SmbdIOnfPlZfqrlpFzl1RijtdR1jyOmbY02Amb-JyDVUvW4QM9FbnLk
C3_382000000A_207765,ChIJ5ZFogUCoQjQRndh3DRD3zdg,草地人蚵仔麵線,3.8,723,"['meal_takeaway', 'meal_delivery', 'restaurant', 'point_of_interest', 'store', 'food', 'establishment']",新北市板橋區文化路二段182巷5弄1號,121.4715894,25.0271446,OPERATIONAL,{'open_now': True},AeeoHcK8I9NjIBe5Qn8FDXkZvaJHNE6rQ3RaDr39372YJ6v8idFiZRmj_x8Vligzc8vr8gi_5PadXBaPUAwxBWMrpINm8pSuyOz6zREwXj5fiqZEu8I2AnYa2aSeF_E8unVrWXMr5bwIkKp2Vi4aAGd0_TYCt1CjeLsgyCvXZEa4Mf4ndXxKM-cKklqsbcEnsnj0jbcz7OppMe8lQNvgBYXrpETSj6IpQL_XB5eWiIZux4wsdqbab6c6dhs1Me4reALcnHiSctraj37bIKltRqk4Vw_KrnME0Y6x6Bpq38YjdySd8VbqPBM
C3_382000000A_207785,ChIJt3Uz58ypQjQRQ23_rXgYbVI,王記蝦仁羹,4.4,305,"['restaurant', 'point_of_interest', 'food', 'establishment']",新北市三重區三和路三段86號,121.4944101,25.0717682,OPERATIONAL,{'open_now': True},AeeoHcKn3X2wt14oxDbkyvzxigdXSCVTOEb1VI17_mzFKjfNJDtFVX9P-J6aQfvHXazBOH5ZX_rU4dkD08_f02vYw-1cx2CHY3zOgUkk0jBWgpgA_ATtW__J2aKtjZMWwSN4ApVBrtTVErTXvnVkSfh6-IyYq3it5_R-TXpkCb80SHDOuRNMoVCR9-87eaGK39C9UCFPvdPhIslhiefWNdHH82r5eIaxP6gjIQcaI1aZb9bFtpMdpaGJ9WwgPNObuODdVp_TZuG3CnoyOFINO8fVVvcgJ2zLC2L03e0GpPTdnSCB_UGoY85jbNNRvJGF8yNdGxF2bnn7SgiE0pAcHlj4NJVfCfDH9kJxOVdGomFWVb6RpguWpha004XuT7QBtNFCpTMbkH-XWCEA-MGF0M6gRv4Ki2rKlE_3_VGewh3TDTtpS0QdBXcYeMTdoACciCBTOsWIPZiHHUxT_dTt6JKFCK8DprAEAUoppJqvotZtw27ac_XgRlgrEmurY44BvSuXuR77aPqeHAlSER1CznsGk9_4WmSCiViJYwV2XC_dNdP4M3mKYk7u_jzNxikfq5Z7-wo0GQHh
C3_382000000A_207787,ChIJKwGhgD6oQjQRdcv3JyGzNjo,蔥油餅的故鄉,4.1,695,"['restaurant', 'point_of_interest', 'food', 'establishment']",新北市板橋區萬板路59號,121.4713703,25.0218799,OPERATIONAL,{'open_now': True},AeeoHcL24ErViD6i9cpMsZXELvSKD1uc7C6oc-nNCD22U-JNkxpgNsehtE2YCniJWb1_hQ8FLI7F8k6oYI1p3Z-45Q1MurtCYfacPYfCjQ5S7bMT5eFZZg1HuwWqPtuSMPIsTpHFjDZnIfjLi4wzb6qN03RK1WIULFoCmEYfvQBe16gkcORv_PnoGEXP1NqEPv2n1Zlt0YvMbNwCIXgbtlILQeGHl4on09H-WJtEUVwapxQnOhLh6zqBU2kWgc-nFQ1s4PwWNkRXyXblHdZqkybJdvMd9XyfCuqljOXuTO7l2PobV06Sq3k
C3_382000000A_207794,ChIJ-xFRA0uwQjQRPfKqLev7QZ8,石牆仔內,4.1,1768,"['restaurant', 'food', 'point_of_interest', 'establishment']",新北市淡水區忠寮里大埤頭3號,121.4863875,25.1955252,OPERATIONAL,{'open_now': False},AeeoHcIazcCoaMu8tk77MJmj7patuQrI9khubN1r1aCl-AZEn7x8tImGF_c9vNJUabodFbXs2M1KkAne9EiOkGd1Akay6qUewhpz_DL24KOh90BWQUdJlnzGQJCoFI8GeW-3vUb6VsBZ-vgrDF_-x1Sj8xjA7cWzMmwPm37BIleyo6sAu6xGH_PU9Nq6o4iXLZBvN7emevfZsHAY-wDdlE4IjM1R8ucvDXLDCJWJv-oiNDFg0U_dJZlng7sEGClnjSb3Lcgctleg0E28_bRQ19sPXLwa9xR8CazB9B_fdh1Z6DBk2FpGcUX2TCcKacHQxqDNiQG1fui7M2ZJnR8mD4IWZbCRamousG-4nENGlLtj617uOoL6rahWeGGKBa8ESU5KKVY63HaG5a2Jf1jV_uTjkS2tS1ONerlWT4SIHhb4JO4XP-JrI9j_JAzDowRYCa5o9aS5RfwWBFNQidHzsT7yrzdKLOXW9w5bRvNPKdc8ljh2xOaWXnfr_0Ijwy0eT2Xu1P_2MFhuozFp1WUT7AtvZMJmaC6_tTMUiv3VXDjfHPHxIxbLHH7qyXAZkMjhSnHKPYalTB9n
C3_382000000A_207809,ChIJ8zTh6iKpQjQRMOS4ip6tkVY,小楊脆腸,2.9,331,"['restaurant', 'point_of_interest', 'food', 'establishment']",新北市三重區重新路一段87之12號,121.501156,25.063882,OPERATIONAL,{'open_now': False},AeeoHcIDA-ic9XntAOgM8ee49ToMr0UGquoNwtoFcnT6ImV26lNxv6aqNuXmpXVDtKoT7kQswZ4LMAEyvYwmpWwMC96gPRFD2Rbu5QSAGknNcQPMrE898nC-Vt8EW-wMdt2VJBFLNBBsAG1bAfTnpRAGSdKz7UXb23V4Kl1uNJ4Vm7ihJ11vOoBBj4dI1nATRRCEJHkEX6QwAeqv0FVLFRVDeNgOB2qZwnes5Vn_pqMEKiOH-GEnHb70ZF0krJWqwDalvE17Zmr-kcniaPmtu4pggRa99gU7EAs9n1ClbuegAEV89QjNEbehH5ewOpa9OcI3v58XlVfO1UZCXbMqmH3OTuf_JyKqZbdj0w3TBNlr1pWkH8DUoYJz28LuSFMvfZ2y1_KqKIw7vC3YL-Yv8VRTeLC1nD8VbcxP-puDhWb7R8-ZypJibE0RNo5ypWSJiGDz5V20OZeQTGSD9_ilvOOiCJsBclnFcppM7xZVjn6tyvsp2gZVfFJqzxcS5Jsp5aaS9ZfOXpOtfhFOAi4hBlEBir0Uo_q9xi8jQWvhdJhCu4T5bv6Mnhnucx8-TO0YKII0fX7LK5dS
C3_382000000A_207810,ChIJW202buOoQjQRpVCIB58wJ5Q,尚青ㄟ羊肉爐,3.5,825,"['restaurant', 'food', 'point_of_interest', 'establishment']",新北市三重區重陽路一段6號,121.486549,25.0571166,OPERATIONAL,{'open_now': False},AeeoHcIytKOBC5hiOJph0j_5JdM0wg5OkAUatZTTAbum-Eqg11XwI3wv7dB7uHl3FcdoLwJPjPd6SGtSpIlBXF-c0il5-B5or8x72pq72kbtvaQmqpy31qlzNFzENkrgsu5KVzpGHu5emFB8P1_SMpils-8eJdsOeO_ZpdxTY4iW14cSuVqWMxo3TnhjFuAK42zRch34OVfeuu9ftuOQEHmOPoViBlNeOS8GjgD5srSdUmcOQ5tMFu1b5iYOmsiw4D6kqXw12ucqgiFV8GGW3CExwYPOSRq-iBJHXHp-c-jmOscwaNJN7oU
C3_382000000A_207834,ChIJ6xviC_AbaDQRKYlkjGLZyF0,阿爸的客家菜,4.2,701,"['restaurant', 'food', 'point_of_interest', 'establishment']",新北市三峽區中山路118號,121.3658343,24.9360656,OPERATIONAL,{'open_now': True},AeeoHcLyjICKrQQn672ItEW0sPn560nx9WfSMN2h_beTmV8wDRgitMdtHIJ9jv5HS0p6fX9BdUAloTYreI89xP0stmqJs76KslHVpb0ldgVjycopTadgvYIKKZw32M_VUSHraRqarNPH8v0vODC47erqLuxScaMmeEPOWKYDXNfAosTjrWGD4hq7gFh_G8JCZ5MX684NPP32uTgjDTnNdVsM7dWVy-HtUHt6G8wmRBXAwLt2JyhIkiFAp3e3U89DM7UqNiqtK_AZW2UJowsl4DQ-jIZAmNJU77PG8yhCwe3VMpdd14rxAFjPxKtn5BeZmDO8RH5gC6W2hPKRB8vQf_ktytBspdFEV1NEJf-c18eqXJKLn037_3t5xP8I8Iz_O_qgZ2pwmvQQWGhm61i4wRZ8YtwT5oh9KByQgfEvONU9TGNWBbb-L3pa23QftsF1tzRp8RnZy-Txfk-_SwyzRidRHa5wDu89h3J4rj2qZeC-fgHGrsJLAjfSIFBx7h-P3u1ZftvWE6UcUBKNXcVEmgF5q5gH4wcz8Af2j424gISgtsr8yxRHOZ9P6TA2MI08_PCpnyy2u-_XQ6AAog
C3_382000000A_207872,ChIJHYgT7vEbaDQRvqRWSrEgWO8,古伯手工米苔目,3.9,1480,"['restaurant', 'point_of_interest', 'food', 'establishment']",新北市三峽區民權街9號,121.3703396,24.9345235,OPERATIONAL,{'open_now': False},AeeoHcKsLbEIM5WE5LXGHXTHQkx7QsVbCbCu9SK9YbBISlyv4Lvu6gI-biiNjSZR-zxM07K6yQ9MgZOzzB2n1jYO6Szgh-rjIh-OH4cymjkc97dsqIWRIpfC-jcs7KvjxkwbuIaDq6-XRxgyJsuczydpRlunlAb56SgnTnCw-RIwatoIr30ZCALrYglBDeZZdjO7-psmDcPnVuodwZaNmopes6ZC_OLFr4-FL9nNM-3PFXDE57gshPBFEQlo05hAfHlzCCNapCRwTctSdMRRMdadCgPS0i2-MfnBx3Se7SlkaH2R1UxN5eC50CA8OzRWMc2zVodQA-m8fNNlSEYO8GTI1mg3yzNZ2k3KG9_USu1QJgf6Nd3mWyX5XZbzAVdViPcthpc5ftYB9UmMlccZn84NcA3bXkNJYb1huyjQ7hBQjN8j7KEd8QhYNYfRR0vRfjqrLBMCr4xWMxO7K27Fv37DeUCBaok1C3L_Ea_SHVYOvvRkNmiQd3t11UFkmeFwxdmjZfXoKYENJlnaN_ysTxBtwxVAwThyfWsOAHnJlHVjGrPEoCXGXuzTcwgdfw_a8-zLT9bTqTO5
C3_382000000A_207900,ChIJ_8T7l-5UXTQR5Fib1M56b1o,茶鄉桂花農園,4.1,1084,"['restaurant', 'food', 'point_of_interest', 'establishment']",新北市石碇區新興坑4號,121.6536178,25.0167287,OPERATIONAL,{'open_now': False},AeeoHcJHmpgJCADv67AHS14mglgVXc5-bCeUqroNbY4pZ6kfbh35UNo6uJTRolA15UJTASojKivrHo1PkJmDgNkiT2NNxvDF1gfZpS1B6Kx0WyJZx6tV63HCBXyOpRnkn6FyEP0JeotNg6X9jlDpqh1cJ9UVxMqjEmE4uML41I6Oq2T2AYswXVyoRcXPGxnLRY83nK15bZln-aylDICsBCDzXeg38_v-CMIoei4chHb4WU0b_e3R0_kw1Ihm6jwjbkk3PUrxYTo-rOcGKeX1YabmFm6YsRj7gMEnkUnxgMow-y3tFUDmYlg
C3_382000000A_207908,ChIJl7i6TL9cXTQRsFlX8PAqa28,龍蝦大王,4.0,2249,"['restaurant', 'food', 'point_of_interest', 'establishment']",新北市貢寮區仁和路188號,121.9235762,25.0525494,OPERATIONAL,{'open_now': True},AeeoHcJJqNGkr9wxw7wuyqcngUDZfZU2kRPVj8hjv6Ixhwaw7bI9ZMc6C7EbrYQ4hfyoFaLkceM0cYYhYoeBK2xQmT-jbnZ8eIWVgR9Q7ARuuFjoPxg46Xmp2HU2cyvpUdz2LCtHWI7qaSEgitlhfty5ZCMM0tr-QhDvIT1kobThogDqStjKDNixz657PzZhjK95euLrJp2xps6U7kclquuUqe_ga4IMgo6FeQZHxvn63MunHalf9H76f-qdVJcr2F08OvvTyRGKdrsgwwo2mke-oE0o4ZBElHAkWw0nrkoO1CLhrxsX1Zs
C3_382000000A_207929,ChIJuaQW0vqpQjQRiXFyGQ-rkRI,飛月小館,4.2,666,"['restaurant', 'point_of_interest', 'food', 'establishment']",新北市永和區秀朗路二段179號,121.5259376,25.0015448,OPERATIONAL,{'open_now': True},AeeoHcLCuU1mp1mU0A8zmYwJLqafe4YmGQsEgGiAekRv1NbUBQ-xPPDztSLn0ipnoCVTi-wXR2ccPNj7gPpeNoCpl7vTDHVGNV0u-9FP2ee55U69b_JKIB7VU8iirD_co9U2-r6lXpFO_Rw5KCQj-VKPiSxG4ymtnW1HU7bsF02yWShHvEpdRzzJRwCPo5OKk3Gna6JfCiMNs8rB6LQsIKCBbzhMRWa-YjOsUZjCNtm6TTHaSvGGKbCERtAL3uymMW5a6PQX-pknlxGl4DVrIwhtwN9dPlL29rGGpzqbuJA0Xe5gpjGy7Og
C3_382000000A_207930,ChIJOxj4OHqoQjQRHV7LR32h6nI,慕拉諾義式餐廳,4.3,725,"['restaurant', 'food', 'point_of_interest', 'establishment']",新北市新莊區中港路291號,121.4527794,25.0442381,OPERATIONAL,{'open_now': True},AeeoHcKlHgXIsCEhvRKPq-ovJm4bogowp-N8e_OCXuaMXD7jrVtoOqzkDyWKdU8p8XIfrDf5536CG9kSwJgb53_sNjoYbSRHw24ypBNRFPavoMaKVElmvzMgoHjr4U7Ii14sSvdwD5QUD7tNDie2c0sM9e7GcvBFj4h0W7sDK6Gt0Wi-6WpzUi_5ER2dopLiP1QLW54NkrC9DVIeOxVOsgs1VO8QzMDo-r7ECx6O5CFindu_ufY2I2BG9p-HToSy0lTLHqWmyOdywHwk7gWIlpJgB8RkcAtkZpNQfYFUQOxTGZlGjNFmO7I
C3_382000000A_207936,ChIJ-3jnzNMcaDQRYc-Cr6gp2fo,桐花鄉咖啡館,3.9,344,"['cafe', 'food', 'point_of_interest', 'establishment']",新北市土城區承天路153之2號,121.4501656,24.9451421,OPERATIONAL,{'open_now': False},AeeoHcIuOO8LRHkGergzu96T730tRgHVubZnO-hPIycHaSS3gNng0_n5-liMnCsSFSXWphXf3iI5YQPLhjS55f688XtWFW6W9tnrdC1JihQ2cTjLI5hKr5RZHVHyvink9YYdT66ZsnUZmp-aikfvBZxSbiT7wg_Im9XAFAFCyWM322sIFh2QiYQAVOZOUaLZzbYkhU_ZRCgUcxaHXor2MHJI_-YHjmhRsc9MOJ-wgi2WVVsm-IVTF65FzcSRXVw5zFEeKpq3K4ItQ4s9cgvIlrGMCTGqtZwrJS6fvnxk0xc5gGXg-c1s
C3_382000000A_207938,ChIJHZK6xe6pQjQRk6bIug7qhts,南川麵館,3.6,946,"['restaurant', 'point_of_interest', 'food', 'establishment']",新北市永和區竹林路208號,121.520651,25.0083931,OPERATIONAL,{'open_now': False},AeeoHcLNiEwGTKA-wISqat2PXiAyRAO7BoZGjtymgO9xBcXTmoROt5YZtZSJvPp2hCgMNfe0xI4r_kPIUgiiAmyTBEgF_p4qZvLp2RQ9q0BuuiJUyFjlMY8rLUb20tDIYJQ1DclvN4QJokCfrC-WCn6C8WKBiFxJ5I_4kVnQVy-T20spG68dW6lvUDFFH-RxR_4PttKVtxKUGeY_5PmaEkYm-R-RAB-dr2lcvpF3aIgLkdz3By999F_2Nu5v3LvFRTwshUxMBfvzVl2NnilU35Sw398Lk_D-qisk6i5Y5atzcldgOh8YIdHSO6rQp2p6VBm-ONd_Sjz8FHKe1bF4c_9ZOyTuY9XntDLrPAyRY70CpU9-oQKCZPm-ariXDIfgta90nsroiwy-1iQSa7bveEIJcLKpjCOx26Wuaexf3Y50YEDQV9ysjbCripSnkMi_P9RRxbFrvu7wMtQeAip-OCL7f4jGYA42k4xkYnQYfQCtPeo2oKKrpM16bBM-E9c1jgJVBEWMSFuznGPSj6OiDqDTE_7Q_IUTBRWquwCz3KRTtH04R8zGcVRurE8cIjRK5_63aXwg8fHr
C3_382000000A_207947,ChIJ-xfWycsCaDQRiQPA6N9VmCY,彼得公雞地中海料理,4.2,563,"['restaurant', 'point_of_interest', 'food', 'establishment']",新北市土城區裕民路92巷16弄2號,121.4498877,24.986582,OPERATIONAL,{'open_now': True},AeeoHcKBZ4q-3njzj2TMcZuRqUre3S92u1LJHnHldJFoYVfMDxzJL2hDoHptX_MpvCD3BJs8T92N6UyMoe3I27Ao6yyqb2UrxesPkrBOavBsyBGDOVuMoh-npRlUoxLgdFHbU8Iq81pBuVvOJOb68Sq3cT02y3OrJgCWjGnmibsInEsOYgRqOjYyNOENtBhOt3bhybv0bcvxQCz3FuwbMXbPz-0M3sCkClaoCeq1_FKwwoNDiAQlU1NOXwxhxNTitTl7qJYhhl43-AwuLkhKTzrqLvX5ME6k8nGlh4T7sGU9Wq9eSO0NPuY
C3_382000000A_207989,ChIJe2dMWs2nQjQRUGImi7gz9FA,吳媽媽手工水餃,4.1,48,"['restaurant', 'point_of_interest', 'food', 'establishment']",新北市泰山區全興路212號攤位泰山公有市場2樓,121.4336188,25.0561541,OPERATIONAL,{'open_now': False},AeeoHcITsYHNIerH0NUBTf6BitZM4yn9oSN1687MEfIfb9XKe_8C54QanvH2kMuGiKGk7FHgzSe8eXy6VvjLxxQitPApEv-iPN_ajRtpBJBDpXoy2yPGslhNKPOu9xmVtBbjJlmN5zD4dSm0pxUlaPh1WPtmfmTOfzm-0Hls7SD2JLDPUhp5MeuW1lfSzC3uKJrqAPsg9PTFmKYPTQnhDQVDpf-JMpy0qAr8QXiN4bXvbvLSEJrd0YAiU2LyMjH7XoiTP3GbI6c3vk2YjGQxgsUpxoNtiryX3sTLMMvsIlbZuv-HA0pHFOA
C3_382000000A_207995,ChIJh2a_pWQbaDQRwkZc_KieXds,貝里義大利薄餅披薩,4.5,953,"['restaurant', 'point_of_interest', 'food', 'establishment']",新北市樹林區佳園路三段612號,121.379703,24.9438191,OPERATIONAL,{'open_now': False},AeeoHcIkflayuHV4WDf0ZdOgq3T9hARBCkssSir2Z4T747VdEZl0717FR0hlcchWnr0JhMf2_0Ulak-ghMifEV_4UjnXpwJv5WLZ4OzEBahv-GZdADZFdkCRo2on9nWYr8DmsKYtCSOzC8n0wSFwZa_fn_b2l_XZP2-3zYvJJNhFvuX5IP-zRii922PgCl0WIVjaC8VdIxzbFz111N5adn6sxJFeyPG6QQ_qYlKXsZFNVFf8wW_jJwVmDI-QYM_-nkRwYSxo_OJAfHFnE6_weU2qK1g2aZjSjvo-cYfm7XC5sVHeAcPCiOTeaYA_48q3uug211kc3_pdE57md62yA2DP4DA5v7QdzHuV7-6vySxLxIowNlBOD9M_nPUz_Bd2KF8Nnr965jxJxg9Ak3rSrMCGH_BRzrHdWtDCSsZ2_6lc5eSw26wyBtVuuV36O20cG8vTKoMLlYgKyJLgkkfX5VkokJUl-HBgyg7TsH9WvwWLpSOP4qN6XL_ihBtyazjOYoEOPjOQTvVHC8H4IGteHh-pr5aWpRvWgswddkPvU2RaB64aiW0VoCZJmQVQFh28g4q9pTVp3COPXpgFyw
C3_382000000A_208030,ChIJVcuVbtK2QjQRFFC1o1IkIb0,悅來亭餐廳,4.0,131,"['restaurant', 'food', 'point_of_interest', 'establishment']",新北市三芝區中山路一段56號,121.501782,25.2568016,OPERATIONAL,{'open_now': True},AeeoHcJpz-P_MKplYMPNk3ZmP_d6WLdj3Ux2mnPA09hu3F28p2qwThKfjxxWG8CbS8nBkokuj9WXksTubOfdj9J67GaTnFueWxOcbHHz0g1iNrT_Jmk5JZnDM7wkV0WxpbeUE6KVb1gcGhCRYeg7aY-eCQZoW9yTCNTv6H8juNxTFlYdVCgsviB2atxQ4UHG28-cjVkZMVaUlOaGQ1-Iqw-qDXulVr7KoqIBgSawM4jyrv4WHn7WQDmj7Ar-ehwLiKgqVqkGRJhI666-uraUKsCm12-LSRni0ohYlFSxIR_BUvtbpgJVlJtOQuvCfzx9u157YV83mQN-9rS8Y1V0SxlX2WK9bxcTrsbgFbAR3jy22pKItJRgWgkTQdNHowOC19HNSB069mIC9QikU_NYQZgpFdCN1l2gjw_ov7sL80azTT0remmaNbjz-GdfDxwRyDXWO7Tk-q64UyfSHD_J56LZyAu4q8uZyosVvb0YlOby-L69-voYz9rdzo7O3B4ACbtq1lZXwQCwpQdUysKFfyxqzXaEJKc_gsOEWpcOo0AG3SucXgODAUEJSkBQYU1JO0U4hiAtH_KgpjV4xg
C3_382000000A_208039,ChIJaRKsIjKmQjQR0iWgteymT5s,泰山李記胡椒餅,4.5,461,"['bakery', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']",新北市泰山區泰林路二段216號,121.4328044,25.0618262,OPERATIONAL,{'open_now': False},AeeoHcJCCy23pNUcaJegKYkg6jNDXe3SCXv_3jaIr6h7AdP8-T_a8AjhMU9ARZa6-dOiVwp4lS1KxhwQjrPsfVV4PngJgLD-iZpJgd3pX10lvZH4_1PMHBLfLoelrhNZEnU-owibAMjDAhSP2V-QQF7Dt-n7m1cJIqu1_hud4s4kEBa3OKcfzGGYhx4sUJRiTHOTtfSR6c63dKHU_Ys5BlFLTmLOnkWUFV-DEaW8WfMZGbKcHWSavA7ye1f5UEdzhakk5Ml6wworEzhCSKfrVAfGqNf_8iZe9EW52AXJq3SoeEyhZA1cXE8
