區域,類型,Place ID,名稱,評分,評論數,分類標籤,地址,經度,緯度,營業狀態,營業時間,圖片資訊
內湖區,餐廳,ChIJL25qhuqsQjQR7JV6vxpbgok,饗趣31義式景觀餐廳,4.4,3706,"['restaurant', 'food', 'point_of_interest', 'establishment']",114台灣台北市內湖區成功路五段31號,121.6040391,25.0826774,OPERATIONAL,{'open_now': True},AeeoHcI-9x6aa_twaxhIa8x4bwYgYAO8J9MNB8AUnQsCDt-5uQ9lJJp7Xhwy-RYJ8-Gwtb4U_EXTCxmQpICyFgfeplfllPtQHLlm9NO4HxSSe8GuKZlXsRGPT_nG3oU52_0AwU7xGFKCsguRstshGpuL8evoMCYFp599bB1Yh3gVjYF5n3nrJcRKm_NK42dJhiH3ZcpPehjtgdMMEbSYK12iVirjOVJLzn6ox2nOrzJzlDUShxmkXr4RnLjv7ejeHDOYViAQiCmHJ3ymQdV_2bLdnnECcqphiqMZimsGa8MG3gPytldcPx8NM-4U6SEuiR3GtiloNotPu_9-hSETXZNI-z-d4VdAz8zjLtXWd-x3mvulS5IiN1_t4tn_Ie7q1ZVygF7iuv_683k8EqhtZXogLQuEq0w6gB516kspm8SfaCeZFgViU3q3i_4_mO4mpvM3QTw_Xsb_gduYK9l0Yms_nqIBbFHFihjUT_5WndxurO5q5YwGGqPVqwfZtsLHtOr__9IDucl0Cd7JBD1muvMxERi-hqp6Z10Ezzu2fEiGMWfTXFI5ETEoDublKHH2JULl5E98UDTa
內湖區,餐廳,ChIJnz3eGV2tQjQRlo-LLlBpPIw,Fogant,4.7,160,"['restaurant', 'food', 'point_of_interest', 'establishment']",114台灣台北市內湖區民權東路六段200號1樓,121.5953914,25.0682621,OPERATIONAL,{'open_now': False},AeeoHcJHMKBkFKG8KDeF_K_qyWkqKI3JhEqsW5v3rv5Ir8PCHkFnmaQYGZlUxJEMZhW2OJuTICllKSMeAHvJwYdUjpVbB1N2I7I_YiR5gxS7bCK3f5X_4ATIDylgYAok-0wFYmXkJ0P5dldPkLPYnMIedsZjRDMzJmWTO39wr1ZOF8sDJ-_3zZNCtcqQ1phyIUIPpMB2tmYyMVe__H8eYlkXPGkkFrhAXf76eWnfSnE41QgefrbvX3QMe8JDwI6WyhDxlLbggMgaI3t-Wk0ry4VnXdw7g9fZ4iK_N0HItjxedXpLLTNDK8Roebzsj4b4eSEz6n1GEBKAhOeG4l-4e5yEL1jiaGH8VhHNLkJNaeU4NC-LwX4A0WToRz8i0McO_BBR_EQWmdrtX2R_aDWk89qAlvxvkVRwDOIvXZfqiIUThgzW9fCyRqGWRs7StDowiXO5lLu5RiacgnLjr7ifVZAKxf3KKuQlHGiZFXqXjV92betJefT-cZ1YjCuQ4MsbJ4VNbL3YdRDgBKJLKLUDHYMbJ_i889lUoz3_yGWst6hJFVu4J8tH25H2lubFyBvXe-G_XnjSA5qdn2grKw
內湖區,餐廳,ChIJlYMk94ysQjQRqSh6co2-EmM,農耕車石頭火鍋,4.8,4712,"['restaurant', 'food', 'point_of_interest', 'establishment']",114台灣台北市內湖區成功路三段174巷22號,121.5903845,25.081491,OPERATIONAL,{'open_now': True},AeeoHcJFgQaUYyStKRe7t8oPKElRZY1AuiC6u9C47440WLeY1whBstBwq6SBRVyvUehKhyVEt0TjcolVpO4DHV-xJRyNG01DbYXTnkNc0_z5x8GeSTggO8dEUdWGnn9Gu4tGt4c-j6953oKqPwi5_3RzkRUFaEUDHG-UtiQb2Ii_h9GnVloxAN4ETNd_0AmKXDRqCYy73is6djUUP8io16lpvVHouyZHnaRqYWhl4nnboR3DBDGl7oCDwYrDCkCDm5sWEplnoJzK77Lb_lae4soiF1kE3vc1edsSzVGzLzOE8oKZdLl7JwlzI_tyOxuOeFw2hCyFxAfP4gPp2qAivvGd6HT77H671q_521aW4Di8mByRtyQP9TUfoQSK1C7VfK4mgQ9Uhb-We8qZgoadjf6i-EYLXKcEotnCxiGSji1pqqv2HLvI8F_2Jv-KXQ9TlMypcos4-Q9ikeWjJKZoLd682u7AlwX83gDuQASWy_alluob4Uq9-4G_y6JnjcEjVnWLczsZPIwf2z4HHip_N8R1mz2-8-9wzikkhuPfoI0BpCfhBsto0Mql75R_jcIcHmFu1Y09RQ
內湖區,餐廳,ChIJdUh_TNGtQjQRQVbtYiPl_1w,小庭院泰食/內湖美食/餐廳/泰國料理/Restaurants,4.6,280,"['restaurant', 'food', 'point_of_interest', 'establishment']",114台灣台北市內湖區江南街71巷16弄50號,121.5780075,25.0757671,OPERATIONAL,{'open_now': False},AeeoHcK5Y4aiuTf1UTqRlylwNlU8RweTsab4BZe9OHWXvnkNNxzfXxoxTNOvkm8UOTTxl5JinvTH8HtPU-shqg75tqLWU6ix5bO9QoBenkjanrhP7Z4MgZKH4zLiHnqD33AekYjyMnBaIifga4O-7JMqMJ65_-S9zk8N-CmPw90AWZIAB7txDviaAwg5jhDRNmh8czyJvxain3rlx_Ij2F5Tuf-qBkwH1EBAp5gb1uBefbZLrWNmFybvYRx5TaT-NAu3gguY5HZRH-QcyQ7jRmSZmSW-zTztxJBTJOTNhgjZK3knCs8RBvw_tTBcUCULIqUmJ77GMdhpgYjodX8seb4owqpyJ_2GDdFCTYt1nh8WpYk3OwrDRYv4VMnJ0RhGS0PnEpzkb4euAoPr26HnzrBYTZu8ytFsZIP6z62WTgp7j37payR5zsq3mghXpa6LTnaeEQjVwxvMW8smG1j-WBRu61167MYpufm0YPUNz_xOAQi3LOELaDLqtLvN9Jp-VweHmPcO5YuJ9bE48KQoCS030KxkkLswTwLPlZKJChN1icgORZsCdyyaCQIDq7ULCazFYkLMKw
內湖區,餐廳,ChIJL1eKp42tQjQRGJUTlorzFIk,BUNA CAF'E 布納咖啡館 內湖館,4.6,4448,"['restaurant', 'cafe', 'food', 'point_of_interest', 'establishment']",114台灣台北市內湖區民權東路六段137號,121.5942007,25.069127,OPERATIONAL,{'open_now': True},AeeoHcLXnCqLDwhm9WFxWIZjO2t1NuP_7t08VmXysPMpn-_NMSUnfzagNTz7IWiESz0vsSVw_jvwglCl-QgOq4XEnsA4Qg9Ul4ptTdgxagfJvS3_S5zaw6SIop-IVIM0U6ElC2bwzgjVRpfUHXaGsP4VBlhwVBsWicqjUT_JJuMzxtivnxM2i3JkDEvqZJGlkM5jsq_jKYs_8xE49iW0U40bUaoGcip5vwj3-z30UaJs9n8kLySDl_gE9-bx2WGLMK0qT2hXK1x5MNYuyWqj3AIVAdM6NEL0dCk9JADKN8C4TgBWHSN5oBlGZWXz8odrM6iGx2XdpSnr9SwCBmT_uGQlu-Z9VRZrw4Fs9BbSzkVsRGsC3DBCIolJb25hg7ov9K1QIIdaYFmKX0m3MKBuYBOVNcDKm8KZnvV4v_5-iQs-kNQgUEWNWjO1c3DzeFdJgzyYZvGA0dGPdm6lYwwOM4cTB70E93r3M8TytPz9tijwzEw4KDMQ3Te2tov2_4Y-oklQGnN4-CyCHIKhuzWb1ggJz9J1Si_yGGy5yZHEfnmMVZOTyrDvx9jsEG_RoWrD8lxm3WAWs9Zp
內湖區,餐廳,ChIJa9fkijitQjQRFv7PFI1TaEM,深海綠洲咖啡店,4.5,865,"['restaurant', 'food', 'point_of_interest', 'establishment']",114台灣台北市內湖區金龍路187號,121.5883097,25.087075,OPERATIONAL,{'open_now': True},AeeoHcItsB93r0feRzzFc-JPFf7MbHTglXa-DR1VX6qC7d_5RykZvYVNHkA7FOBXSW59Swoe7qI5fJWnewxsjQDDFt_wEx1LC3Z-7xrzjWe82KI9c2n4i2A5J_aNZqG2Q9A7g6AlKJ0EjvKKEPmokmcEl-fNVVxNBE3d65Hfv4mjxUqw4w_DCg470fJgr2dvZ2rJmOo-LVomyqyJpdlVgFXOKrqWxsvxDbrcV6Fm0ydPRsLXUGX1kD3_kQqkMKiyP5kvMdxRQtufTqaZ6EZfq5BA-djbUYlZXZKiageCKFunAIbGH8OX-EQ
內湖區,餐廳,ChIJf7GXDoKsQjQR4nMbSjRnH0U,gonnaEAT內湖店 | 地中海概念 | 原型食物 | 健康餐廳,4.5,2720,"['restaurant', 'food', 'point_of_interest', 'establishment']",114台灣台北市內湖區石潭路145號1樓,121.5890921,25.0639935,OPERATIONAL,{'open_now': True},AeeoHcKtq7p3p8quIK25RfyGH_PQrgS1kLbBU8T9MWVt7A-QviOezbZJJG7ggdlqeWyUCUsNZhvtaVf2j7G-IRlroYXEoTGO0CEFb9pT8pHaLnfavqv2TFPvLcFHEk4AfGQMMRZ1LFV0vqkErGL1xfO5WiBIT4s5Z3-TwPOcD5ZhbAQNdfVewCbKeGoJ5RIXm9mLK3yzm-0kjcRh2ntrd5Bgv3TRHzHj8oxmWjnFtYoNECn-zXxKatI88JK4u2Yh_RGDhhssM3Zrv3VRDF468TM4DaSpjswzrACpNzUameczmaIz-EgPKkyEMZ7vBzE89crHcxKR80m4F7pPmtW7jNvfe5r5hoXaDMCGFxtBoPJhA1UtNsnJVmi7swk9Ziwb4BdpE1nzCXvovnvAr_8xT4J348DAbVgIT1ubqZCw9CfNvOKLGGCttsey_jakkN6qeI7to4RR6SUH4koRCrQm_hKCG9kPxz7mmfIsXziJbzthO3eIg9xTf2XyrTsOCNF_TRQYXYnBILhZmDbdLgb432biN5TY6Pr5vtb3Owv19ocOoD2FEAu9tp-A5JSiyzLkUjegufo
內湖區,餐廳,ChIJ5chNKVKtQjQRGIw38oAYq5M,小貳 。食樂 little two 火鍋/簡餐/輕食 內湖美食 內湖鍋物 內湖外帶美食 內湖便當 內湖必吃 內湖火鍋,4.8,184,"['restaurant', 'food', 'point_of_interest', 'store', 'establishment']",114台灣台北市內湖區內湖路一段387巷3弄2號之1,121.5704613,25.0824852,OPERATIONAL,{'open_now': False},AeeoHcJv0-qEVnZEjYP2AEfbmJEgPVu51TEAXQlfIKTiMPA9_8E3XBNMHf1TSnnJv_Wdk3P0CxCX-uCWHmiQBEqHKsIpbPkuRnmtWFkfvfavAfE8gvrMd2kA9HPi1uzCcQFedzrxh230zULIwGwnLfEP0yvaevnLh6Y3dTBkW3PhMHJLCvoiE4euya1NgqyoZQs_P2xT8B34WhLNzZoSIwEIf3bE4N3kkTefLekJZ7ZqdbJBW0mnZuSCdolvYSpyjB0heHVN8DaysOsdZkYsDfegTy4hKeEBepmI5m0AyRWomOIYBJ-CijzS0FMyAoslUJAMGNpmp7wi-SEXhdaZRgnBHScIUWYSaypmj3q25NwN_kW0Tbfe3I3fLJ3iRY_t1PjtlKNstBXKmAGOu6iy7Qlf_fQk3TFuKGoH1b3BsZGb6Ms5GuAykG-OTIQYTbWwA_LLNiyEQjWScV_VtZmohhPg_VjpY-5Al5pev2dXACbNtuUGNRLJdwL6Ck_gtWWilTBX0eZEqEVPnAwFS-aPBwGd5fkXnMNzb91mpEjfGVdIoU6DRSOcjaAimJtMCx3oO7fN4KPBiZbC
內湖區,餐廳,ChIJncAQtGGsQjQR88wpyzdS0dg,大湖餐館 內湖,4.3,1234,"['restaurant', 'food', 'point_of_interest', 'establishment']",114台灣台北市內湖區內湖路二段103巷76號,121.5808333,25.0830556,OPERATIONAL,{'open_now': False},AeeoHcLxrmGDtu8LdXB9fp3IASVOb_w1ocgylUfdZsitsKhTOywSLpevmob3Rk-HC-k2tlYIQ7Tlz1Y8Rf7zrUe1hV8jjzkP5lsULF4VwafGDLgZIK5KhaPe0uIb-Vy0SeMgnFWaTXPBAsFFs0m8q1cLY5C4JpkZDJgccHTfbYsWN1tzLPJkd-Mjbp2PVv6TaPNNYOHxwOf_5B7gci5q9YIcoYzDYM3bBoJ138KcreZsO2TSH7kE2khixKUjts4MjpLatW-ShZQE3xu9B7wVDak9AlEFo-dJjLb_oBBR1qNVt1gyIhdVUMHz4vkjXUiPu2lKd004bviuulJRyckldAf_5WKOfacck0b4e5t65LVzO6zeKKMV68OZznySXFrBlo2y2znV8lh0-yY-MG6_5t0_Pegj2C74Dv1HCXfO6yamDlwIlJgP1pJDW9Fv2O76q3EZeruTtTuJT1fNvpvHjnabl6VnpG3OGcl3wpVgJjGBg_2tNOP627OLc7X4Y_Jru8Bgj8eYk7SU7wzjHBZpcPu2UOZ1S1vw5Uk5HMxva6wH-lT79XYoPMtk2kblidiQOQvromqW_Q
內湖區,餐廳,ChIJY-C7v4msQjQRXLokFNqZrqI,初心菓寮,4.6,2311,"['bakery', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",114台灣台北市內湖區文德路86號,121.5821381,25.0782177,OPERATIONAL,{'open_now': True},AeeoHcKc3lKSNi1MXr9E1RJwS1BK2jwCKxhyc5kDeyOXspnWoK9pVlhRwhNbvrBc8_rryHwfeGTJSp5TquvFPKVhj2VIUJA4EEKw2rHe8vHK1ZrVyO1T7scrRYLb5It4BLPjCLRXm495XThQ143bfmfYy8_9eSJ46NvcgGuDWSADO8fwFM_PMLD_g0eS2rGPPx1BtZ_do0tK89XLrnBKHyIdSAtv9rlW_eaLjD6C2I5F-0XLLn3nhOm_r0wfa1fJbf12fYjyopicCJqke_hzGQrnroYv2PHE3UnRnSpZKjycsW1KefFckAqWvCXpkuy3rDC_aOEYLxHV9LAiABmDk1vv08Yga0pmaDIclVN3snmIefi71BRjtpVfC_o2AJMakoIE8MstxU7k6BPg_NQlkeS-Qd_hCl9xZ8xvWzwcpAjHFCCqh7vbFpxQKci9PXu4zdMJbLvSVF00pJ83_-Oe2o3Hvyi1SaSrkWsjGGLypuBDnVbvBeJEIRr-QC6T07MrfhOyqyan68X-1YrfzyAiJpYvU08KtDoKfUf7q5KxKAVFoN_pKexePgi_zhiYGYTjPapYg4t4zy5_
內湖區,餐廳,ChIJKRzEs5KtQjQRglm9M9RwAFA,樂澄日式食堂,4.5,108,"['restaurant', 'food', 'point_of_interest', 'establishment']",114台灣台北市內湖區文德路66巷45號,121.581938,25.077192,OPERATIONAL,{'open_now': False},AeeoHcIOJpSwV4TQ9ZgGhhdoohAHgMbm2b0waxriG99qYRD6UVC8lcFJuwv1rtfnSEDO7ntVAaqVtjjihzUdksZtMod2rrk7uu_ZsXOM49V5WdU9W21K0ThEIdY3hyik5Vst1ZB4NTR1azhzI0TXYncID_INFTayZEFFeyd7KafPPk-XHnA_LGVMY6PV7JkSfcArXnBZAnZtbX9XZ1GENkKkvJ7o1jdfYcJr8Ves36_BszYYnPkHzxSwMMCxnghgjcuNW9T2zcRjY88g0_g4z4_3aABL-8fBLD4pgyByZw5XDlWW4r4YN5SPV3XFubNBinveNk8p88U7w7c3hpkNUrrK5UIhuQSzZdtQIG2iOgUJ2J-WdO_2uHR8ZQfmyceaE9tw2JTp9sq4S9gkgU2w3UCUJqVmlDRBSuTiEMtqQJ-gTZh-chS8MFWp0ipsRGy-UnwxFG2qPo9GhxGJlH4SdxZ6GD1G1tM1X2OKklrG5pgIam0Dn6OlFYLD5B9LS72dYmzS7GUoLQrCaNeh6Dq_EKZmLYxdNVf74qBtEmJw4V034T5-raq60Lnnc4a9rI13hXlNHv04qcNw
內湖區,餐廳,ChIJJRwVWOSrQjQR_yva6CtUGu0,荷風中國菜,4.2,995,"['restaurant', 'food', 'point_of_interest', 'establishment']",114台灣台北市內湖區成功路四段178號2樓,121.5938224,25.0835401,OPERATIONAL,{'open_now': False},AeeoHcIT8ENjlXVTcgDUQynra_XDj0FdIABHLuySP0RZ7x-1LH4XCw9860KgNmx_Pk9veKc60_HOTaWZL5D4D1-tWTwCJPlZcfIdalv2v2LPRFYvq5cCo8zbaxKjvhja1ZstQh7sINsYBOw8vAZyHE3b3J35_-8gYhpiCOEqBb6PVGVmYvNzdnxhvO5H2YuiHMJNc45q0t1jTaynI9PL-4XdQqQ0mHnCMzV-TIVo5hNKg99qITZGEv89ZYUor8wB1yuMjXfXl18znVzOVO5EuIYALvbpups1Ljmm8xxLpsDTljovEj7xraEhYclgamVG-RTJknZKm0T_qX_5GVpwixa4ki1ZAn3yCMqwmUEXNPw_LnGj1z5ZJ_8QBccZP4r-_pnZ8-MFj1SE-YoawqegqXw5rXeeCVrOxun5gY0oDod9o8Eb9pGNx_z6XXxKiKuF1XGFiE2vZ1lhI8IagU15FkczcV354nltY-CYytdBZnxeOAZX30z9vtwzyfWaYXUZcmo9iUvhKxVPGm_TVcajoOfSia_-w2B8K9St0vPrvlmBfWaVlrk-2rj2km3BL0f7afCbBIEGaw
內湖區,咖啡廳,ChIJL1eKp42tQjQRGJUTlorzFIk,BUNA CAF'E 布納咖啡館 內湖館,4.6,4448,"['restaurant', 'cafe', 'food', 'point_of_interest', 'establishment']",114台灣台北市內湖區民權東路六段137號,121.5942007,25.069127,OPERATIONAL,{'open_now': True},AeeoHcIsgxQNH0BkI4HFOCp_rksYgmzeMDLQYN1s-EKm6IY_s1ttSna4qhjE3phDg7QtQhiUwv8e4yyBo0Whf1BtRX3W_pgrTN1BJf0mab6xIpMBgwqfxKLHIjxNms8SxIP-Kzg2ro2qOB7XTzeiYUATewYpepvBZZA3rTiJ2aBy0h-bpu_qiXAUsMgGnnNmjb6eeKePODXUL6FEifExL1Kmzkojm6yOaAq8JutD8mv-PWU2kLyACjaa5ieWTezpGtuRVlhxqkDLqXln8J2Ff7ww6YSTxTq3oy7eXD3D1bfWGIHsmladXqs
內湖區,咖啡廳,ChIJGU76QnusQjQRAD2eqE5ds4A,Moooon River Cafe & Books,4.3,1647,"['cafe', 'book_store', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",114台灣台北市內湖區瑞光路218號,121.5760439,25.0754559,OPERATIONAL,{'open_now': True},AeeoHcIeKfcSv5gUT_ejvqN3g8vWoR7cpskhyZiE3-9Gzk9ANWPlKjv_HnCY7v2WTZcyeaJRwmtgvhcmoBD3cHMRUfTudRte3Pjau_90a6UaTEpMKGx7vinkHbsRIs1rumIYiskyDlc1W7pwXmXDWv1cCu6IBV2roza27WNO9AaPr1kr4Oa5NdwB2MeGJvqe-wvSlwt6uhrqhNHyZp412JpR8S3CgpCct7usFXdPD-eb4EoKnJuNNkAd7yCS72EczZFT7y79aVavcP1ZIdRaCShMiUWrI1FCcupyz13IkoE6LQJANb1q7g8
內湖區,咖啡廳,ChIJhY1tQpmsQjQRkP6nYVQ6eUw,Le Mani 琢手咖啡 內湖店,4.4,1406,"['cafe', 'food', 'point_of_interest', 'establishment']",114台灣台北市內湖區環山路二段48-1號,121.5736828,25.0855136,OPERATIONAL,{'open_now': True},AeeoHcKHJjl-V5QmnDzTENOBO_FYAVoB4kpJzl8Sihf0mPQuESmtlEK8f3fCoAVz-u_rnRBSBZJh8TRN0BB38u-w-bfq9odNW_lWUqOtTf75qQU8GdhbEdQ51c28BJssD7pco6wiu1juThvbhoU2mm9jiW5bZiu0nJB5REMvAlk48am1l19r8tKDLbw9VuqgItXIF94yCgjdAZTbyIr-g5j3dvmIHqVplgpe8dPaCzQ1hwLaQpY7gyKKeWcvjspMTwyog4enZS9qybhVCsgXMtPlVQ8jbmsCDao6ohj86NeckzICDxLHw_g
內湖區,咖啡廳,ChIJSa1zFYysQjQRCQI-kl6iSVE,Reeds Coffee & Bakery,4.3,1012,"['bakery', 'cafe', 'food', 'point_of_interest', 'store', 'establishment']",114台灣台北市內湖區成功路三段146號,121.5897422,25.0799048,OPERATIONAL,{'open_now': True},AeeoHcLUJmunjbpQPW-EH14yXCfXT1izvqkH8ZO2HMwkk4MmgJ5zZ4gCq0qjF_J5PabCzV7gTS1s_JbWbAUR450Aqur8V1O5LGNbJS7H1rF4_W-m0Mva8EU-sC9YQwdDI6Fx1nF2IZiccim2tVkxTREvxpnf0CBBkRJ4nQEb7zFLAIgbXBoEcIIXVAC9q9-dkql_heYIfPeZqKuftaR2jrLQ-ew65MnQlAmPuHvRix9dtzD1pc2x_5BBuWBhE6LZLiEsFzRfQ3I8oq8o50PsrNlA3vs6iSR96JuSmDjpc3r1GtlVW87i7f8
內湖區,咖啡廳,ChIJbRnKBA6tQjQR2BcO0H2KE4Y,河流咖啡 RIVER COFFEE,4.8,318,"['cafe', 'food', 'point_of_interest', 'establishment']",114台灣台北市內湖區內湖路二段239號,121.5894059,25.0818768,OPERATIONAL,{'open_now': True},AeeoHcK4C-AuPzXfNgpDnbWkSPZVWZypL9zqlE481JQWv_N2NgxgDeB4Amz7jhsUtypLrGOOxwfQyh3uN_YTfpIEu6JUtEpTxJZh5znu9ZAhTPk4OH1lY5-u7X4keKxg_-mKZ2gDgVzmLpvwl_OPdEcHCA4o1J1DL5vpD8Q_84cygE77DggNxQDJrziv93ctQ2_LYWyOwZ939Mut7_5U8UcUdSBhhQClXqqMKSsYW948jx6NSszM3DSZtvgIT9L8_CNWb1Cpk7YE3lpSqJ9PehvirlLgbi1EuLVZ6S-nN01SzqRySJbEY7w
內湖區,咖啡廳,ChIJQXCEaMitQjQRsiNz3rGsrBY,Dreamers Coffee Roasters 內湖店,4.7,1329,"['cafe', 'food', 'point_of_interest', 'establishment']",114台灣台北市內湖區瑞光路513巷22弄11號,121.5688593,25.0800525,OPERATIONAL,{'open_now': True},AeeoHcKmFBfItV-r7U-zk-laIzpTHtC9q9sWdVMNPZPPMS1VoXSxCH559DtX3U1OuGDkPg-6BES57dikt6Jr42peV1bffoUksqWxTxOJes2Cw-qY4Cgom5TsKL5lYS58TlAV4QKnXUjVLlpoB5V4VsD_OSbnV-BT7i-kqaFrMbfnG7ujdKNG-IBRkZxHuAUqeeQoduesSdi4oUp21Ep8VBJgwwJ1-bY4phQ1eBq59pXtU-_wHAaU-XI8VSp1gaX8dXZYGF5nTw6jtI1NDD5suuzfUlcsmdB9ZpCBlnZvadqniiPdwN9lWmk
內湖區,咖啡廳,ChIJ4dbvYf2tQjQRL3TDD1STqus,根本在旅行-昇恆昌旗艦店,4.9,129,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",114台灣台北市內湖區金莊路129號,121.5881034,25.064437,OPERATIONAL,{'open_now': True},AeeoHcLEdXAi4hVn0_NeaOHOyRVcTAY7DnZNj0UhVqST66M3eNYY2OoTOj5CLXY9eoBLvy2n_0UtLzT5sUHLCa4AD0r0ZW3mepgdTw6kRv5B58Ctu0lhJXfBWJWuSOH79afifVgeMVQrGpAfqQ7tvSLy-PKPJqXKO2Btq4QgBb7GMtyv-mc0aRenQqI-kWWk9dm0U26CBML86_ussmYLGh0k1R7Vs0FpfCehF33U7TUm5EfqEMLM8jN1Udy3GEE4BadTyohPF4Kc-JaDWoNkDb6U3QohszR4AOQvBV4tbCy0DQy2mznZy4k
內湖區,咖啡廳,ChIJIbEWk2usQjQRZuSBb913ibk,肯達咖啡 Kantata Coffee,4.5,639,"['cafe', 'food', 'point_of_interest', 'establishment']",114台灣台北市內湖區環山路一段28巷17號,121.5640336,25.0856456,OPERATIONAL,{'open_now': True},AeeoHcIzk6nwWPpRMgm9vjUDwuIgonHA6LSIhqk-jvMFVhTpoiKZzet48v_jzY2NLrLRSsc6Df58_lXn29UtDhxnlYP1MpkGEU_kQOsQKhl6dWvZCMZVYB3EVa6vDZ2MLKPKVzIflcxJbE0I7GFD5-bK1_sG5c0v4Cqx5D9hb3PoiRjEAOXP3EhuJJB8dDPqtkpqtcI5SmQDkjl5YGHxFNfE0kZHZzNC1XH_Q6E2fQY8o6xmGfOlmHppM92PJjrWETJZijB_YFltaY0t2-MFdScdomcuG0KaRqvkYj5ajCPU0nemMtfWfWY
內湖區,咖啡廳,ChIJGTcKOW6sQjQRRZ9ipGQhXwI,湛盧咖啡 西湖館,4.4,1297,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",114台灣台北市內湖區洲⼦街150號,121.5677842,25.0812145,OPERATIONAL,{'open_now': True},AeeoHcK25jagxnq7cbgli5o0_ytS3zRYtiuEYujyUmW509aVQhNRo8h-GpKjwMI3eY6g-3CJLax2OfqY46L42bwJsVQp72yvaMAGGL4xu_wS1aZtPfhKd0JwU9yjkz-q0KFZoxRGyPyDSxKMg2o4Vr8b41jSS4NVEkgyW0EHxiDAXATck52OGTP3cHOuKXexDtfGhudkPcFnMCWqqOTUm6m-LkjUg2jd7p03a0hkNHrd4cK4Co_Co8z89G5f_04PA8D2Uh5gu_r4eSqZcGtrh0F6VQMS2jeIf557lgpZHpUNnQCHbLOYgKM
內湖區,咖啡廳,ChIJr80oVvStQjQR8LxICYeR5aI,AROS COFFEE 一縷光,4.6,348,"['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",114台灣台北市內湖區麗山街332 號,121.5731744,25.0829173,OPERATIONAL,{'open_now': False},AeeoHcK-XmNvYmMIC1cXJE8x6OTvkoCocMYkhp8I8eP1smPiUj14_iU2fYgZy39BHcTkOz55dE76_lOIp7R1L0AlsCbawrvgNzy_6k8Wf5D506X7FlB4ZgwfgV0DTFfQs05GaUbSOHNblJmN1ufEPfbh2L8_OOkD91hAyodQMRQ1V-bwyCE8muQcR9syig_IjeI3jI6HefYbmpOcem5-N_lDRJb2Muwr1b0YxZMFIagyXKQXf-azq3Dsz0me0Z_6TcKFJciJVhdYxXmADe30o7nK7uKoIdw140xFLeBmjNALja32q8vvhUY
內湖區,咖啡廳,ChIJkdB_F32sQjQRcKwfFYbXaSQ,JokeR coffee,4.6,703,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",114台灣台北市內湖區陽光街275號114,121.580526,25.074088,OPERATIONAL,{'open_now': True},AeeoHcJKzRDld4EJu2meI6ogiVkdDxphvV-KclyIR_UZYOq2gQM3sRdcRTBLKow8lna6WfqsADmAghDZwzgD6P6esaLJ6TPIa9aATdNnFFFY7gRECW9M8bBbArhlqFHxtwFi469U5t69Zxk9rsvqZckwuH5oUqv-nYcqUEgExV4E_8-1ewkxD4Azoq5D6TjCAGlF5fhpzle5zEWPw_g9QCc7PT02dqxx9IuHsvCvAj9erlK7PFRUDqYFqqSKCeKA0KyAirxRkkmtLVl5CX-PqR1Vmvb8ufME4o9AI486VbEvUzxahNuJ050
內湖區,咖啡廳,ChIJfcIZCMGtQjQR7Drx9wSyGfY,EASE CAFE,4.9,191,"['restaurant', 'food', 'point_of_interest', 'store', 'establishment']",114台灣台北市內湖區康樂街186巷30號,121.6198966,25.0778785,OPERATIONAL,{'open_now': True},AeeoHcKwTzT2816aD0bRarAnARy0djNOjxCIAAVxkPbekiidJO5arnL5fRvkQUcdOIOW4VAqEX4KfA0dR0nYE3odgEDop4I43xUk8I0C6-dLYQe023flS-RmYnnxonQo_sm1Zd__kzJu3Gt5u123IYi3GGB0Qcr6ByqdgHB6OEEKWIoCP4VvNyYrtxhWNsq0S5hTgJjQfN4RlRpLHWDAyGm7abuNn6S6W3PcZUFuwq1TK2NF4FWJzI91u0DOb28LSxu5K768eXXJ2D9xF3D-4DDt2JcC77rbPSqi8pk983Ipm-Wc24YTA6k
內湖區,咖啡廳,ChIJc4uAJWOsQjQR1hkcJ6oJL5U,咖啡小劇場,4.8,196,"['bakery', 'cafe', 'food', 'point_of_interest', 'store', 'establishment']",114台灣台北市內湖區文德路22巷9弄66號,121.5793261,25.0764623,OPERATIONAL,{'open_now': True},AeeoHcKKkVimWPdTfvi1rFR7_ak5h837pBw-z7UWNkgVzJW3P8Y7mLfIyjAxrQ_aKfSLCsN4hff2ppC6fo7dLY03YOSzh2-e9yljCYaAEG2bjIfF5zCXn3hVHDf6USA4en9ucwt7-nBzMTahMKhIsZ8bC19G7S4P2MUpkHD9vTuZ_83XenPAXdRp-8TXuYBbC6RcOOjqG7XR-3znucxAwMCZvZh07Jw_oD2gPV5KAXkJynIBs-7Z2-dPKi7xKw648jFotCvq5lVD45Yljqnb3X36ER839Xjx8udBLZM1dXuf9qfEXdy9Dck
