id_open,name_open,region_open,town_open,add_open,place_id,s_name,rate,comm,types,address,lng,lat,business_status
C1_A15010400H_000206,山豬溝,屏東縣,琉球鄉,屏東縣琉球鄉環島公路60號,ChIJdZvSufPvcTQReLjZ4EC3KM4,山豬溝原始森林步道,4.1,309,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",929台灣屏東縣琉球鄉環島公路,120.3624745,22.3384383,OPERATIONAL
C1_A15010400H_000207,厚石裙礁,屏東縣,琉球鄉,屏東縣琉球鄉厚石裙礁,ChIJ-wE38urvcTQRgUqp_XdXNUM,厚石魚澳,4.6,2081,"['tourist_attraction', 'point_of_interest', 'establishment']",929台灣屏東縣琉球鄉,120.3660398,22.3256803,OPERATIONAL
C1_A15010400H_000207,厚石裙礁,屏東縣,琉球鄉,屏東縣琉球鄉厚石裙礁,ChIJLe7zZOrvcTQR7Xy65j-k79o,厚石海岸,4.5,180,"['tourist_attraction', 'point_of_interest', 'establishment']",929台灣屏東縣琉球鄉,120.3649064,22.3244492,OPERATIONAL
C1_A15010400H_000207,厚石裙礁,屏東縣,琉球鄉,屏東縣琉球鄉厚石裙礁,ChIJ0wynLYzvcTQRwPhdnsfjQaM,蛤板灣,4.7,1274,"['tourist_attraction', 'point_of_interest', 'establishment']",929台灣屏東縣琉球鄉,120.359955,22.3343008,OPERATIONAL
C1_A15010400H_000207,厚石裙礁,屏東縣,琉球鄉,屏東縣琉球鄉厚石裙礁,ChIJX7D1gI7vcTQRt8h_xD7qspE,山豬溝生態步道,4.3,3436,"['tourist_attraction', 'point_of_interest', 'establishment']",929台灣屏東縣琉球鄉環島公路60號,120.3624745,22.3384383,OPERATIONAL
C1_A15010400H_000210,大寮(大福)漁港,屏東縣,琉球鄉,屏東縣琉球鄉大寮漁港,ChIJrSA2T47vcTQRn8-eCoeT05o,大福漁港,4.6,72,"['natural_feature', 'establishment']",台灣大福漁港,120.3747261,22.3342862,
C1_A15010400H_000212,中澳沙灘,屏東縣,琉球鄉,屏東縣琉球鄉中澳沙灘,ChIJdY23KKnlcTQR9pOGF4cyyhs,中澳沙灘,4.7,412,"['tourist_attraction', 'point_of_interest', 'establishment']",929台灣屏東縣琉球鄉三民路124號,120.3869769,22.3511193,OPERATIONAL
C1_A15010400H_000213,琉球管理站暨遊客中心,屏東縣,琉球鄉,屏東縣琉球鄉民族路20-1號,ChIJm5O_UHflcTQREXSUZKwsbCI,小琉球遊客中心,4.5,675,"['travel_agency', 'point_of_interest', 'establishment']",929台灣屏東縣琉球鄉民族路20號,120.3811562,22.3541968,OPERATIONAL
C1_A15010400H_000214,多仔坪潮間帶,屏東縣,琉球鄉,屏東縣琉球鄉多仔坪潮間帶,ChIJdeLxEl7lcTQRGYJMDYGIanE,肚仔坪潮間帶,4.5,295,"['tourist_attraction', 'point_of_interest', 'establishment']",929台灣屏東縣琉球鄉,120.365304,22.349776,OPERATIONAL
C1_A15010400H_000220,四重溪溫泉區,屏東縣,車城鄉,屏東縣車城鄉四重溪溫泉區,ChIJEQQD_de3cTQROPaoxqTeFFY,四重溪溫泉公園,4.4,10238,"['tourist_attraction', 'point_of_interest', 'store', 'establishment']",944台灣屏東縣車城鄉溫泉路玉泉巷30-10號,120.7471305,22.0943862,OPERATIONAL
C1_A15010400H_000220,四重溪溫泉區,屏東縣,車城鄉,屏東縣車城鄉四重溪溫泉區,ChIJSbx5bde3cTQR62_76k217RI,四重溪溫泉公園(免費溫泉泡腳池),4.4,327,"['tourist_attraction', 'point_of_interest', 'establishment']",944台灣屏東縣車城鄉溫泉路57-26號,120.7476402,22.094309,OPERATIONAL
C1_A15010400H_000223,恆春古城門,屏東縣,恆春鎮,東門-恆春鎮東門路;西門-恆春鎮中山路;南門-恆春鎮恆南路;北門-恆春鎮北門路,ChIJRWEfitKwcTQRbeLuNo7Z7gI,恆春縣城 北門,4.3,2020,"['tourist_attraction', 'point_of_interest', 'establishment']",946台灣屏東縣恆春鎮,120.7479993,22.0080831,OPERATIONAL
C1_A15010400H_000223,恆春古城門,屏東縣,恆春鎮,東門-恆春鎮東門路;西門-恆春鎮中山路;南門-恆春鎮恆南路;北門-恆春鎮北門路,ChIJXYYT0NOwcTQRpvMj9ik6qHQ,恆春縣城 東門,4.2,3589,"['tourist_attraction', 'point_of_interest', 'establishment']",946台灣屏東縣恆春鎮恆東路259-2號,120.7501795,22.0040681,OPERATIONAL
C1_A15010400H_000223,恆春古城門,屏東縣,恆春鎮,東門-恆春鎮東門路;西門-恆春鎮中山路;南門-恆春鎮恆南路;北門-恆春鎮北門路,ChIJr_klMsywcTQRTk6gvjAFGe4,恆春縣城 西門,4.3,1603,"['tourist_attraction', 'point_of_interest', 'establishment']",946台灣屏東縣恆春鎮,120.7432605,22.0056018,OPERATIONAL
C1_A15010400H_000223,恆春古城門,屏東縣,恆春鎮,東門-恆春鎮東門路;西門-恆春鎮中山路;南門-恆春鎮恆南路;北門-恆春鎮北門路,ChIJZV-_DhWxcTQRP3tVA_i2SMI,恆春縣城 南門,4.3,2363,"['tourist_attraction', 'point_of_interest', 'establishment']",946台灣屏東縣恆春鎮,120.7447074,22.0008399,OPERATIONAL
C1_A15010400H_000225,七孔瀑布,屏東縣,滿州鄉,屏東縣滿州鄉都魯路七孔瀑布,ChIJz5v5qsq3cTQRrryWeNA3nQY,七孔瀑布(停車場),4.3,141,"['parking', 'point_of_interest', 'establishment']",947台灣屏東縣滿州鄉,120.801334,22.0255361,OPERATIONAL
C1_A15010400H_000226,港口吊橋,屏東縣,滿州鄉,屏東縣滿州鄉港口吊橋,ChIJxw6ay1q0cTQRgWb9XmY7F20,港口吊橋,4.0,4246,"['tourist_attraction', 'point_of_interest', 'establishment']",947台灣屏東縣滿州鄉茶山路,120.8418343,21.9882323,CLOSED_TEMPORARILY
C1_A15010400H_000227,九棚大沙漠,屏東縣,滿州鄉,屏東縣滿州鄉九棚大沙漠,ChIJibcSnK7LcTQRJi3J42T2Cww,九棚大沙漠,4.4,286,"['tourist_attraction', 'point_of_interest', 'establishment']",台灣屏東縣滿州鄉947,120.8892155,22.1131366,OPERATIONAL
C1_A15010400H_000227,九棚大沙漠,屏東縣,滿州鄉,屏東縣滿州鄉九棚大沙漠,ChIJVVn9_1HLcTQRW-YLDGHoq9o,港仔大沙漠,4.4,144,"['tourist_attraction', 'point_of_interest', 'establishment']",947台灣屏東縣滿州鄉,120.8822317,22.1288938,OPERATIONAL
C1_A15010400H_000228,滿州賞鷹,屏東縣,滿州鄉,屏東縣滿州鄉,ChIJrZd5OFe0cTQRFw9vec9dP5g,賞鷹瞭望台,3.9,48,"['point_of_interest', 'establishment']",947台灣屏東縣滿州鄉,120.8450121,22.0224523,OPERATIONAL
C1_A15010400H_000228,滿州賞鷹,屏東縣,滿州鄉,屏東縣滿州鄉,ChIJb3GlpYezcTQRt6_TFp-dL1Q,滿州港墘大橋賞鷹點,4.7,34,"['park', 'point_of_interest', 'establishment']",947台灣屏東縣滿州鄉海墘大橋;港墘路,120.8407778,21.9880278,OPERATIONAL
C1_A15010400H_000228,滿州賞鷹,屏東縣,滿州鄉,屏東縣滿州鄉,ChIJ9wC9o0K0cTQR6-vNh4kAlLg,鷹棧,4.1,22,"['park', 'point_of_interest', 'establishment']",947台灣屏東縣滿州鄉,120.8372323,22.0124742,OPERATIONAL
C1_A15010400H_000235,鵝鑾鼻公園,屏東縣,恆春鎮,屏東縣恆春鎮燈塔路90號,ChIJEegpv4GycTQR3Ti6mANmmW4,鵝鑾鼻公園,4.4,3959,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",946台灣屏東縣恆春鎮燈塔路,120.8510338,21.9031123,OPERATIONAL
C1_A15010400H_000236,龍坑自然生態保護區,屏東縣,恆春鎮,屏東縣恆春鎮鵝鑾里燈塔路51巷25號,ChIJL3Woxl-ycTQRAE9d41knzco,龍坑生態保護區,4.6,835,"['park', 'point_of_interest', 'establishment']",946台灣屏東縣恆春鎮燈塔路51巷25號,120.8557908,21.902813,OPERATIONAL
C1_A15010400H_000238,白砂灣,屏東縣,恆春鎮,屏東縣恆春鎮白砂灣,ChIJd-8J4gOwcTQR2qCIy4_WHSk,墾丁白沙灣,4.4,7811,"['natural_feature', 'establishment']",946台灣屏東縣恆春鎮墾丁白沙灣,120.7178407,21.9343521,OPERATIONAL
C1_A15010400H_000240,瓊麻工業歷史展示區,屏東縣,恆春鎮,屏東縣恆春鎮草潭路4號,ChIJ48831F6wcTQRPQ_oAmF2cnU,瓊麻工業歷史展示區,4.1,713,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",946台灣屏東縣恆春鎮草潭路4號,120.7417718,21.9650906,OPERATIONAL
C1_A15010400H_000241,小灣,屏東縣,恆春鎮,屏東縣恆春鎮小灣,ChIJZwCgWr2xcTQRrekVtY4yvPM,小灣沙灘,4.5,217,"['point_of_interest', 'establishment']",946台灣屏東縣恆春鎮墾丁路,120.8049794,21.9413266,OPERATIONAL
C1_A15010400H_000241,小灣,屏東縣,恆春鎮,屏東縣恆春鎮小灣,ChIJO2VVUQexcTQRh9RkWEC2KP8,小狗灣,4.6,554,"['tourist_attraction', 'point_of_interest', 'establishment']",946台灣屏東縣恆春鎮大光路,120.7377106,21.9279475,OPERATIONAL
C1_A15010400H_000241,小灣,屏東縣,恆春鎮,屏東縣恆春鎮小灣,ChIJ55v_lyeycTQRSHjxRy3wN7A,小灣,4.5,13,"['transit_station', 'point_of_interest', 'establishment']",946台灣屏東縣恆春鎮,120.8054,21.94186,OPERATIONAL
C1_A15010400H_000241,小灣,屏東縣,恆春鎮,屏東縣恆春鎮小灣,ChIJUTm0oieycTQRhs-7LPmtUoY,小灣(墾丁)[台灣好行],4.7,3,"['transit_station', 'point_of_interest', 'establishment']",946台灣屏東縣恆春鎮,120.8054432,21.9418613,OPERATIONAL
C1_A15010400H_000241,小灣,屏東縣,恆春鎮,屏東縣恆春鎮小灣,ChIJixRBnieycTQRnFFz-n6g9Mw,小灣(圓山灣),4.0,3,"['point_of_interest', 'establishment']",946台灣屏東縣恆春鎮,120.80513,21.941262,OPERATIONAL
C1_A15010400H_000241,小灣,屏東縣,恆春鎮,屏東縣恆春鎮小灣,ChIJNW1qmCeycTQRDv7DK0_0UAE,小灣,4.3,10,"['transit_station', 'point_of_interest', 'establishment']",946台灣屏東縣恆春鎮,120.805282,21.941673,OPERATIONAL
C1_A15010400H_000241,小灣,屏東縣,恆春鎮,屏東縣恆春鎮小灣,ChIJhX9TgieycTQRU3u-4NTA0mE,小灣海水浴場,4.4,2884,"['natural_feature', 'establishment']",台灣屏東縣小灣海水浴場,120.804748,21.9414784,OPERATIONAL
C1_A15010400H_000241,小灣,屏東縣,恆春鎮,屏東縣恆春鎮小灣,ChIJ4TwQmCeycTQRU4KUEvKeB-c,小灣,,0,"['transit_station', 'point_of_interest', 'establishment']",946台灣屏東縣恆春鎮,120.8053355,21.9417415,OPERATIONAL
C1_A15010400H_000241,小灣,屏東縣,恆春鎮,屏東縣恆春鎮小灣,ChIJX0_AmyeycTQRs5Yjv5yBnic,小灣酒吧 Little Bay Bar,4.1,280,"['bar', 'point_of_interest', 'establishment']",946台灣屏東縣恆春鎮墾丁路6號,120.8049936,21.9416852,CLOSED_TEMPORARILY
C1_A15010400H_000244,落日灣,屏東縣,東港鎮,屏東縣東港鎮落日灣,ChIJKbNHkP7gcTQRqfy0uNEapwE,落日灣,4.3,872,"['tourist_attraction', 'point_of_interest', 'establishment']",928台灣屏東縣東港鎮大鵬灣環灣道路,120.4855451,22.4444257,OPERATIONAL
C1_A15010400H_000245,映霞橋亭,屏東縣,東港鎮,屏東縣東港鎮映霞橋亭,ChIJZYDbGkThcTQRt6FgFMapt_0,映霞橋亭,4.4,16,"['tourist_attraction', 'point_of_interest', 'establishment']",928台灣屏東縣東港鎮左岸濕地公園,120.4918861,22.4414957,OPERATIONAL
C1_A15010400H_000318,潮口平台,屏東縣,東港鎮,屏東縣東港鎮大鵬灣紅樹林復育濕地公園,ChIJqTwdQ_rhcTQRYfknLkVsMPc,潮口平台,4.3,111,"['tourist_attraction', 'point_of_interest', 'establishment']",928台灣屏東縣東港鎮紅樹林復育溼地公園旁,120.4588767,22.4524086,OPERATIONAL
C1_A15010400H_000350,周大觀讀出希望中心,屏東縣,東港鎮,屏東縣東港鎮南平里南平路339號,ChIJ7bazbCHhcTQRfWupvGksAJk,周大觀讀出希望中心,4.6,7,"['library', 'point_of_interest', 'establishment']",928台灣屏東縣東港鎮南平路339號,120.4688113,22.4384455,OPERATIONAL
C1_A15010400H_000354,恆春三怪,屏東縣,恆春鎮,屏東縣恆春鎮天文路1號,ChIJ0TvLis6wcTQR5Cw7itPdrRY,恆春古城魅力商圈,4.2,4308,"['tourist_attraction', 'point_of_interest', 'establishment']",946台灣屏東縣恆春鎮福德路中山路,120.7434916,22.0033975,OPERATIONAL
C1_A15010400H_000354,恆春三怪,屏東縣,恆春鎮,屏東縣恆春鎮天文路1號,ChIJJbhHUM6wcTQRgq5FoTQKB6Q,恆春,,0,"['colloquial_area', 'locality', 'political']",946台灣屏東縣恆春鎮恆春,120.7447774,22.0006536,
C1_A15010400H_000354,恆春三怪,屏東縣,恆春鎮,屏東縣恆春鎮天文路1號,ChIJU3ceDBWxcTQRGwAnKOxCXVY,恆春鎮,,0,"['administrative_area_level_2', 'political']",946台灣屏東縣恆春鎮,120.7464897,21.9773373,
C1_A15010400H_000354,恆春三怪,屏東縣,恆春鎮,屏東縣恆春鎮天文路1號,ChIJyyjac-SvQjQR2mrYRWxKA_k,三杯三怪早餐店,4.4,197,"['restaurant', 'food', 'point_of_interest', 'establishment']",111台灣台北市士林區永平街82號,121.5051497,25.0917469,OPERATIONAL
C1_A15010400H_000354,恆春三怪,屏東縣,恆春鎮,屏東縣恆春鎮天文路1號,ChIJZV-_DhWxcTQRP3tVA_i2SMI,恆春縣城 南門,4.3,2363,"['tourist_attraction', 'point_of_interest', 'establishment']",946台灣屏東縣恆春鎮,120.7447074,22.0008399,OPERATIONAL
C1_A15010400H_000354,恆春三怪,屏東縣,恆春鎮,屏東縣恆春鎮天文路1號,ChIJI2Ihagq3cTQRatlovoqsB60,墾丁鹿ㄦ島水豚生態園區,4.9,53008,"['tourist_attraction', 'zoo', 'point_of_interest', 'establishment']",946台灣屏東縣恆春鎮省北路275之1號,120.7438217,22.0169967,OPERATIONAL
C1_A15010400H_000354,恆春三怪,屏東縣,恆春鎮,屏東縣恆春鎮天文路1號,ChIJGR7fg9uwcTQRY5byYUcet-w,國立恆春工商 實習旅館,4.2,177,"['lodging', 'point_of_interest', 'establishment']",946台灣屏東縣恆春鎮恒南路38號,120.7469225,21.9928013,OPERATIONAL
C1_A15010400H_000354,恆春三怪,屏東縣,恆春鎮,屏東縣恆春鎮天文路1號,ChIJRWEfitKwcTQRbeLuNo7Z7gI,恆春縣城 北門,4.3,2020,"['tourist_attraction', 'point_of_interest', 'establishment']",946台灣屏東縣恆春鎮,120.7479993,22.0080831,OPERATIONAL
C1_A15010400H_000354,恆春三怪,屏東縣,恆春鎮,屏東縣恆春鎮天文路1號,ChIJlSYG4oaxcTQRdfm0uO9k8Ps,有春·脆皮臭豆腐,4.6,363,"['restaurant', 'food', 'point_of_interest', 'establishment']",946台灣屏東縣恆春鎮環城南路55號,120.7440454,21.9980348,OPERATIONAL
C1_A15010400H_000354,恆春三怪,屏東縣,恆春鎮,屏東縣恆春鎮天文路1號,ChIJr_klMsywcTQRTk6gvjAFGe4,恆春縣城 西門,4.3,1603,"['tourist_attraction', 'point_of_interest', 'establishment']",946台灣屏東縣恆春鎮,120.7432605,22.0056018,OPERATIONAL
C1_A15010400H_000354,恆春三怪,屏東縣,恆春鎮,屏東縣恆春鎮天文路1號,ChIJ5w5GKta7cTQRGAzVingBP5U,海龜咖啡 SeaTurtle Cafe(無接受訂位服務;採現場後位),4.5,978,"['cafe', 'food', 'point_of_interest', 'establishment']",946台灣屏東縣恆春鎮萬里路18-3號,120.7052565,21.996053,OPERATIONAL
C1_A15010400H_000354,恆春三怪,屏東縣,恆春鎮,屏東縣恆春鎮天文路1號,ChIJ53u4FX6wcTQR8p_62jsmsAE,阿三哥海產店,4.5,2186,"['restaurant', 'food', 'point_of_interest', 'establishment']",946台灣屏東縣恆春鎮紅柴路12號,120.7164147,21.9717277,OPERATIONAL
C1_A15010400H_000354,恆春三怪,屏東縣,恆春鎮,屏東縣恆春鎮天文路1號,ChIJIZ5Vqs-wcTQRMIXSayUCBpI,珍竹林日本拉麵,4.1,411,"['restaurant', 'food', 'point_of_interest', 'establishment']",946台灣屏東縣恆春鎮文化路168-4號,120.7443493,22.0013971,OPERATIONAL
C1_A15010400H_000355,小鎮風光,屏東縣,恆春鎮,屏東縣恆春鎮天文路1號,ChIJ0TvLis6wcTQR5Cw7itPdrRY,恆春古城魅力商圈,4.2,4308,"['tourist_attraction', 'point_of_interest', 'establishment']",946台灣屏東縣恆春鎮福德路中山路,120.7434916,22.0033975,OPERATIONAL
C1_A15010400H_000355,小鎮風光,屏東縣,恆春鎮,屏東縣恆春鎮天文路1號,ChIJZV-_DhWxcTQRP3tVA_i2SMI,恆春縣城 南門,4.3,2363,"['tourist_attraction', 'point_of_interest', 'establishment']",946台灣屏東縣恆春鎮,120.7447074,22.0008399,OPERATIONAL
C1_A15010400H_000355,小鎮風光,屏東縣,恆春鎮,屏東縣恆春鎮天文路1號,ChIJ1Y2lUJ23cTQR6hHRNCWXWjA,恆春古城 歡迎蒞臨,4.7,16,"['tourist_attraction', 'point_of_interest', 'establishment']",946台灣屏東縣恆春鎮省北路261號,120.7441516,22.0152885,OPERATIONAL
C1_A15010400H_000355,小鎮風光,屏東縣,恆春鎮,屏東縣恆春鎮天文路1號,ChIJ6bNtpmixcTQRaJ8UlNe-UdE,心地風光,5.0,5,"['lodging', 'point_of_interest', 'establishment']",946台灣屏東縣恆春鎮槺林北路85巷30號,120.7288453,21.9998065,OPERATIONAL
C1_A15010400H_000355,小鎮風光,屏東縣,恆春鎮,屏東縣恆春鎮天文路1號,ChIJbWSpKcyxcTQRRjdIMmPQoQM,LITTLE GREECE 希臘小鎮,4.8,291,"['lodging', 'point_of_interest', 'establishment']",946台灣屏東縣恆春鎮南灣路新營巷71號,120.7566685,21.9724306,OPERATIONAL
C1_A15010400H_000355,小鎮風光,屏東縣,恆春鎮,屏東縣恆春鎮天文路1號,ChIJRWEfitKwcTQRbeLuNo7Z7gI,恆春縣城 北門,4.3,2020,"['tourist_attraction', 'point_of_interest', 'establishment']",946台灣屏東縣恆春鎮,120.7479993,22.0080831,OPERATIONAL
C1_A15010400H_000355,小鎮風光,屏東縣,恆春鎮,屏東縣恆春鎮天文路1號,ChIJr_klMsywcTQRTk6gvjAFGe4,恆春縣城 西門,4.3,1603,"['tourist_attraction', 'point_of_interest', 'establishment']",946台灣屏東縣恆春鎮,120.7432605,22.0056018,OPERATIONAL
C1_A15010400H_000355,小鎮風光,屏東縣,恆春鎮,屏東縣恆春鎮天文路1號,ChIJnwsv2s6wcTQRtYHjFv4XOyA,鈕扣倉庫,4.4,1384,"['bar', 'restaurant', 'food', 'point_of_interest', 'clothing_store', 'store', 'establishment']",946台灣屏東縣恆春鎮恆西路12號,120.7407523,22.0031861,OPERATIONAL
C1_A15010400H_000355,小鎮風光,屏東縣,恆春鎮,屏東縣恆春鎮天文路1號,ChIJyf77yNywcTQRL7-DjMY7D6w,小杜包子,3.7,6645,"['restaurant', 'food', 'point_of_interest', 'establishment']",946台灣屏東縣恆春鎮恆公路20號,120.7465954,21.9917938,OPERATIONAL
C1_A15010400H_000355,小鎮風光,屏東縣,恆春鎮,屏東縣恆春鎮天文路1號,ChIJW8UqY6GxcTQR9WgoNa_8UHA,伯虎在二樓•恆春｜麵包咖啡廳、計時空間、70年復古老屋（無固定店休詳見FB、IG）,4.3,927,"['cafe', 'bakery', 'food', 'point_of_interest', 'store', 'establishment']",946台灣屏東縣恆春鎮中山路48號入口在秋香麵店旁2樓,120.7444531,22.0026137,OPERATIONAL
C1_A15010400H_000355,小鎮風光,屏東縣,恆春鎮,屏東縣恆春鎮天文路1號,ChIJJbhHUM6wcTQRgq5FoTQKB6Q,恆春,,0,"['colloquial_area', 'locality', 'political']",946台灣屏東縣恆春鎮恆春,120.7447774,22.0006536,
C1_A15010400H_000355,小鎮風光,屏東縣,恆春鎮,屏東縣恆春鎮天文路1號,ChIJJ0HC2zK3cTQRVlfXUYLtpZg,小翠越南美食阿嘉耕逃,4.1,3173,"['restaurant', 'food', 'point_of_interest', 'establishment']",946台灣屏東縣恆春鎮省北路77號,120.7440225,22.0108506,OPERATIONAL
C1_A15010400H_000355,小鎮風光,屏東縣,恆春鎮,屏東縣恆春鎮天文路1號,ChIJx6tAq8-xcTQR61K9FSE7Ng4,三好／原咖啡熊的家民宿 - 恆春墾丁民宿 墾丁大街 親子景點 旅遊 住宿評價 比價 民宿預定 團體包棟 訂房優惠 推薦,4.9,274,"['lodging', 'point_of_interest', 'establishment']",946台灣屏東縣恆春鎮中正路232巷65號,120.7449319,22.0071664,OPERATIONAL
C1_A15010400H_000355,小鎮風光,屏東縣,恆春鎮,屏東縣恆春鎮天文路1號,ChIJy0Fo2ciwcTQRq1Jk4FGJFmI,南風微甜－恆春下午茶｜招牌特製鬆餅｜冰淇淋｜雪花冰｜咖啡｜鹹食甜點｜寵物友善｜恆春美食必吃,4.7,1693,"['restaurant', 'food', 'point_of_interest', 'store', 'establishment']",946台灣屏東縣恆春鎮恆公路716-15號,120.7399598,22.0035273,OPERATIONAL
C1_A15010400H_000355,小鎮風光,屏東縣,恆春鎮,屏東縣恆春鎮天文路1號,ChIJR29GqdKxcTQRMgst1MmK3uE,恆春半島慢慢遊,5.0,53,"['point_of_interest', 'establishment']",946台灣屏東縣恆春鎮環城北路139號,120.7435424,22.0101662,OPERATIONAL
C1_A15010400H_000355,小鎮風光,屏東縣,恆春鎮,屏東縣恆春鎮天文路1號,ChIJeY9V-c6wcTQRE_tBKPOsow0,海角七號阿嘉的家,3.8,4823,"['tourist_attraction', 'point_of_interest', 'store', 'establishment']",946台灣屏東縣恆春鎮光明路90號,120.743247,22.0024026,OPERATIONAL
C1_A15010400H_000355,小鎮風光,屏東縣,恆春鎮,屏東縣恆春鎮天文路1號,ChIJU7dSNTiwcTQRhJgxyUROyb0,雙塔沙灘,4.6,54,"['tourist_attraction', 'point_of_interest', 'establishment']",946台灣屏東縣恆春鎮,120.7452913,21.9430355,OPERATIONAL
C1_A15010400H_000355,小鎮風光,屏東縣,恆春鎮,屏東縣恆春鎮天文路1號,ChIJp7n3Kc-wcTQRJPFY4ct7uHM,恆春夜市,4.4,5828,"['tourist_attraction', 'point_of_interest', 'establishment']",946台灣屏東縣恆春鎮,120.7415193,22.0030684,OPERATIONAL
C1_A15010400H_000355,小鎮風光,屏東縣,恆春鎮,屏東縣恆春鎮天文路1號,ChIJzbGrxsWwcTQRYbnXcItkNhs,陽光小棧民宿,4.8,216,"['lodging', 'point_of_interest', 'establishment']",946台灣屏東縣恆春鎮恆公路222號,120.7419051,21.9981665,OPERATIONAL
C1_A15010400H_000355,小鎮風光,屏東縣,恆春鎮,屏東縣恆春鎮天文路1號,ChIJdaLx1_KwcTQRMNOuMQY9NAI,龍鑾潭自然中心,4.3,1952,"['park', 'tourist_attraction', 'travel_agency', 'point_of_interest', 'establishment']",946台灣屏東縣恆春鎮東潭路86號,120.739906,21.975121,OPERATIONAL
C1_A15010400H_000356,恆春三寶,屏東縣,恆春鎮,屏東縣恆春鎮天文路1號,ChIJ4TQG-c6wcTQRvhiaEYsEs98,恆春三寶宮,5.0,2,"['point_of_interest', 'establishment']",946台灣屏東縣恆春鎮光復路30號,120.7434169,22.0025036,OPERATIONAL
C1_A15010400H_000358,琉行之道,屏東縣,琉球鄉,屏東縣琉球鄉琉行之道,ChIJLzcLBADvcTQRVrV-uH44L0k,琉行之道-摃海湧,4.8,4,"['tourist_attraction', 'point_of_interest', 'establishment']",929台灣屏東縣琉球鄉琉行之道,120.3568256,22.3318327,OPERATIONAL
C1_A15010400H_000358,琉行之道,屏東縣,琉球鄉,屏東縣琉球鄉琉行之道,ChIJyeONMwDvcTQRaE2LMLcYrOs,琉行之道(看海不是海),4.8,12,"['tourist_attraction', 'point_of_interest', 'establishment']",929台灣屏東縣琉球鄉,120.3626242,22.3427898,OPERATIONAL
C1_A15010400H_000358,琉行之道,屏東縣,琉球鄉,屏東縣琉球鄉琉行之道,ChIJh6v6AADvcTQRYzukeQjQg5Q,琉行之道-八福獸,3.5,4,"['tourist_attraction', 'point_of_interest', 'establishment']",929台灣屏東縣琉球鄉琉行之道,120.3582696,22.3325308,OPERATIONAL
C1_A15010400H_000358,琉行之道,屏東縣,琉球鄉,屏東縣琉球鄉琉行之道,ChIJO_ykEADvcTQRAC8TVxiQHZ4,琉行之道-綠色隧道,5.0,1,"['tourist_attraction', 'point_of_interest', 'establishment']",929台灣屏東縣琉球鄉長春亭,120.3584644,22.3328133,OPERATIONAL
C1_A15010400H_000358,琉行之道,屏東縣,琉球鄉,屏東縣琉球鄉琉行之道,ChIJI3ohPQDvcTQRFCZgjVexMgI,琉行之道-擔水的日子,5.0,5,"['tourist_attraction', 'point_of_interest', 'establishment']",929台灣屏東縣琉球鄉琉行之道,120.3590769,22.3332565,OPERATIONAL
C1_A15010400H_000358,琉行之道,屏東縣,琉球鄉,屏東縣琉球鄉琉行之道,ChIJ6R0IYQDvcTQRKTQVogy3uDo,琉行之道-分魚,5.0,3,"['tourist_attraction', 'point_of_interest', 'establishment']",929台灣屏東縣琉球鄉,120.3622784,22.3388414,OPERATIONAL
C1_A15010400H_000359,落山風風景特定區—風域半島,屏東縣,車城鄉,900219 屏東縣屏東市自由路527號,ChIJuTJwbL63cTQRmzx_8xbcHmo,落山風藝術季(每年冬季),4.3,890,"['point_of_interest', 'establishment']",944台灣屏東縣車城鄉,120.7164545,22.0917675,OPERATIONAL
C1_A15010400H_000359,落山風風景特定區—風域半島,屏東縣,車城鄉,900219 屏東縣屏東市自由路527號,ChIJQyXu5Nq5cTQRVPa7rFzdCJw,車城龜山步道,4.4,1617,"['tourist_attraction', 'point_of_interest', 'establishment']",944台灣屏東縣車城鄉後灣路,120.7038453,22.0497883,OPERATIONAL
C1_A15010600H_000004,農業部茶及飲料作物改良場中部分場,南投縣,魚池鄉,南投縣555魚池鄉中山路270巷13號,ChIJbavT-xXWaDQRgRKlQpPoImY,農業部茶及飲料作物改良場中部分場,4.3,56,"['point_of_interest', 'establishment']",555台灣南投縣魚池鄉中山路270巷13號,120.9135692,23.8761762,OPERATIONAL
C1_A15010600H_000005,貓囒山步道,南投縣,魚池鄉,南投縣555魚池鄉中山路292號,ChIJ9VCpi67XaDQRsKx-QJh1GXY,貓囒山步道,4.5,1515,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",555台灣南投縣魚池鄉中山路292號,120.9128817,23.8771985,CLOSED_TEMPORARILY
C1_A15010600H_000006,雙龍瀑布七彩吊橋,南投縣,信義鄉,南投縣556信義鄉光復巷,ChIJ0zNzrODUaDQRhEHNBuJR4DE,雙龍七彩吊橋,4.3,4365,"['tourist_attraction', 'point_of_interest', 'establishment']",556台灣南投縣信義鄉光復巷,120.9498198,23.7806637,OPERATIONAL
C1_A15010600H_000009,澀水窯,南投縣,魚池鄉,南投縣555魚池鄉大雁村大雁巷31-6號,ChIJP3pbZZPXaDQR1QSELHCRKlc,澀水社區發展協會,4.0,80,"['point_of_interest', 'establishment']",555台灣南投縣魚池鄉大雁巷31之6號,120.920714,23.920921,OPERATIONAL
